time(s),0.0Hz,0.25Hz,0.5Hz,0.75Hz,1.0Hz,1.25Hz,1.5Hz,1.75Hz,2.0Hz
0.1544,67.9343,67.5426,66.3871,64.5264,62.0571,59.1115,55.8532,52.4692,49.1594
0.1546,76.1975,75.818,74.6982,72.8934,70.4956,67.6316,64.459,61.1594,57.9284
0.1548,84.16,83.7943,82.7148,80.9733,78.6569,75.886,72.8118,69.6098,66.4705
0.155,91.7903,91.44,90.4052,88.7343,86.5087,83.8423,80.879,77.7875,74.7523
0.1552,99.0584,98.7249,97.7392,96.1458,94.0202,91.4692,88.6289,85.6603,82.7412
0.1554,105.9356,105.6203,104.6878,103.1786,101.1619,98.7368,96.0311,93.1974,90.4061
0.1556,112.3947,112.0989,111.2236,109.805,107.9057,105.6166,103.0565,100.3692,97.7169
0.1558,118.4102,118.1353,117.3209,115.9989,114.225,112.0815,109.6777,107.1477,104.6449
0.156,123.9584,123.7055,122.9556,121.7359,120.0951,118.1062,115.8685,113.5063,111.1629
0.1562,129.0174,128.7876,128.1055,126.9934,125.4927,123.6669,121.6049,119.42,117.2456
0.1564,133.5672,133.3616,132.7503,131.7508,130.3967,128.7418,126.8641,124.8656,122.8689
0.1566,137.5899,137.4094,136.8717,135.9893,134.7878,133.3111,131.6257,129.8219,128.011
0.1568,141.0696,140.9151,140.4534,139.6921,138.6487,137.3567,135.8709,134.2694,132.6515
0.157,143.9925,143.8647,143.4814,142.8448,141.9642,140.8627,139.583,138.1906,136.7725
0.1572,146.3472,146.2467,145.9436,145.4348,144.7213,143.8155,142.7476,141.5703,140.3576
0.1574,148.1243,148.0517,147.8304,147.4521,146.9092,146.2033,145.3522,144.395,143.3929
0.1576,149.3168,149.2725,149.1343,148.8885,148.5192,148.0169,147.3866,146.6539,145.8664
0.1578,149.9201,149.9044,149.8503,149.7386,149.5451,149.2491,148.8427,148.338,147.7685
0.158,149.9317,149.9448,149.9754,149.999,149.9827,149.895,149.715,149.4406,149.0917
0.1582,149.3515,149.3936,149.5092,149.6685,149.8304,149.9521,149.9999,149.9576,149.8308
0.1584,148.182,148.253,148.4535,148.7486,149.0888,149.4203,149.6964,149.8869,149.9829
0.1586,146.4276,146.5274,146.8124,147.2428,147.7608,148.3016,148.8056,149.2286,149.5474
0.1588,144.0954,144.2237,144.5926,145.1572,145.8515,146.6003,147.3311,147.9855,148.526
0.159,141.1945,141.3509,141.8026,142.4998,143.3686,144.3232,145.2786,146.1624,146.9227
0.1592,137.7363,137.9204,138.4536,139.2812,140.3218,141.4793,142.6562,143.7664,144.7437
0.1594,133.7346,133.9458,134.5586,135.514,136.7231,138.0796,139.4741,140.8069,141.9977
0.1596,129.2051,129.4426,130.1331,131.2132,132.5866,134.1376,135.7449,137.2955,138.6953
0.1598,124.1656,124.4288,125.1946,126.3955,127.9287,129.6687,131.4831,133.246,134.8495
0.16,118.6362,118.924,119.7624,121.0801,122.7675,124.6906,126.7056,128.6743,130.4753
0.1602,112.6385,112.9499,113.8581,115.2878,117.1235,119.2226,121.431,123.5981,125.5899
0.1604,106.1963,106.5302,107.5048,109.0414,111.0188,113.2864,115.68,118.0376,120.2124
0.1606,99.335,99.6902,100.7277,102.3656,104.4775,106.9053,109.4753,112.0144,114.3639
0.1608,92.0817,92.4569,93.5535,95.2867,97.5252,100.1042,102.841,105.5521,108.0673
0.161,84.4649,84.8588,86.0104,87.8325,90.1894,92.91,95.8034,98.6762,101.3472
0.1612,76.5148,76.9259,78.1281,80.0324,82.4989,85.3508,88.3899,91.4134,94.23
0.1614,68.2628,68.6894,69.9379,71.917,74.4839,77.4564,80.6296,83.7924,86.7435
0.1616,59.7413,60.1819,61.4719,63.5185,66.1759,69.2578,72.5531,75.8429,78.9171
0.1618,50.9841,51.437,52.7636,54.8698,57.6077,60.7872,64.1919,67.5961,70.7815
0.162,42.0257,42.4892,43.8472,46.005,48.8129,52.0778,55.5789,59.0843,62.3684
0.1622,32.9014,33.3737,34.7579,36.959,39.8261,43.1639,46.7479,50.341,53.711
0.1624,23.6472,24.1265,25.5316,27.7675,30.6827,34.0805,37.7335,41.4003,44.843
0.1626,14.2998,14.7841,16.2047,18.4667,21.4186,24.8633,28.5711,32.2974,35.7993
0.1628,4.8959,5.3834,6.8139,9.0931,12.0703,15.5483,19.2966,23.0678,26.6153
0.163,-4.5273,-4.0385,-2.6038,-0.3163,2.6746,6.1724,9.9464,13.7478,17.3269
0.1632,-13.9327,-13.4445,-12.0112,-9.7244,-6.7317,-3.2278,0.5572,4.3739,7.9706
0.1634,-23.2831,-22.7975,-21.3713,-19.0942,-16.1115,-12.6154,-8.8342,-5.0172,-1.417
0.1636,-32.5415,-32.0605,-30.6471,-28.3889,-25.4279,-21.9533,-18.191,-14.3886,-10.7991
0.1638,-41.6716,-41.197,-39.802,-37.5717,-34.6442,-31.205,-27.4763,-23.7036,-20.1389
0.164,-50.6372,-50.171,-48.8,-46.6065,-43.7244,-40.3342,-36.6539,-32.9258,-29.3998
0.1642,-59.4029,-58.947,-57.6057,-55.4577,-52.6325,-49.3049,-45.6877,-42.0189,-38.5456
0.1644,-67.9343,-67.4904,-66.1841,-64.0906,-61.3336,-58.082,-54.5423,-50.9473,-47.5403
0.1646,-76.1975,-75.7676,-74.5017,-72.471,-69.7935,-66.6309,-63.1829,-59.676,-56.3488
0.1648,-84.16,-83.7458,-82.5255,-80.566,-77.9788,-74.9181,-71.5756,-68.1708,-64.9365
0.165,-91.7903,-91.3936,-90.2239,-88.3437,-85.8575,-82.9111,-79.6876,-76.3984,-73.2698
0.1652,-99.0584,-98.6807,-97.5666,-95.7735,-93.3985,-90.5784,-87.4869,-84.3266,-81.316
0.1654,-105.9356,-105.5786,-104.5247,-102.8261,-100.5721,-97.89,-94.9431,-91.9243,-89.0435
0.1656,-112.3947,-112.0598,-111.0706,-109.4738,-107.3502,-104.8171,-102.0268,-99.1616,-96.4221
0.1658,-118.4102,-118.099,-117.1786,-115.6903,-113.7061,-111.3325,-108.7102,-106.0102,-103.4229
0.166,-123.9584,-123.6721,-122.8247,-121.4512,-119.6148,-117.4106,-114.9672,-112.4434,-110.0183
0.1662,-129.0174,-128.7573,-127.9864,-126.7337,-125.053,-123.0276,-120.7732,-118.4357,-116.1827
0.1664,-133.5672,-133.3345,-132.6436,-131.5172,-129.9994,-128.1614,-126.1054,-123.9639,-121.8917
0.1666,-137.5899,-137.3857,-136.7778,-135.7827,-134.4345,-132.7918,-130.9429,-129.0061,-127.123
0.1668,-141.0696,-140.8947,-140.3728,-139.5135,-138.3409,-136.9007,-135.2667,-133.5426,-131.8562
0.167,-143.9925,-143.8479,-143.4143,-142.6949,-141.7032,-140.4719,-139.0599,-137.5557,-136.0725
0.1672,-146.3472,-146.2335,-145.8903,-145.3143,-144.5082,-143.4914,-142.3076,-141.0295,-139.7556
0.1674,-148.1243,-148.0421,-147.7912,-147.3614,-146.7449,-145.9473,-144.997,-143.9506,-142.8909
0.1676,-149.3168,-149.2667,-149.1095,-148.8282,-148.4045,-147.83,-147.1176,-146.3073,-145.4663
0.1678,-149.9201,-149.9023,-149.8398,-149.7089,-149.4803,-149.1321,-148.6611,-148.0906,-147.4714
0.168,-149.9317,-149.9464,-149.9794,-150.0,-149.9684,-149.8485,-149.6213,-149.2933,-148.8986
0.1682,-149.3515,-149.399,-149.5277,-149.7004,-149.8666,-149.9764,-149.9947,-149.9108,-149.7422
0.1684,-148.182,-148.2621,-148.4864,-148.8112,-149.1754,-149.5153,-149.7796,-149.9406,-149.9988
0.1686,-146.4276,-146.5402,-146.8598,-147.336,-147.8975,-148.4669,-148.9769,-149.3827,-149.6675
0.1688,-144.0954,-144.2401,-144.6541,-145.2806,-146.038,-146.8355,-147.5899,-148.2392,-148.7496
0.169,-141.1945,-141.371,-141.8781,-142.6531,-143.6042,-144.6273,-145.6238,-146.5146,-147.2486
0.1692,-137.7363,-137.944,-138.5428,-139.4638,-140.6056,-141.8512,-143.0865,-144.2156,-145.1704
0.1694,-133.7346,-133.9728,-134.6613,-135.7253,-137.054,-138.5179,-139.9878,-141.3512,-142.5232
0.1696,-129.2051,-129.4731,-130.2488,-131.4523,-132.9634,-134.6407,-136.34,-137.9327,-139.3173
0.1698,-124.1656,-124.4624,-125.3229,-126.6616,-128.35,-130.2346,-132.1574,-133.9736,-135.5652
0.17,-118.6362,-118.9607,-119.9029,-121.3721,-123.2318,-125.3171,-127.4563,-129.4892,-131.2818
0.1702,-112.6385,-112.9897,-114.0101,-115.6047,-117.6289,-119.9074,-122.2552,-124.4971,-126.4837
0.1704,-106.1963,-106.5728,-107.6679,-109.382,-111.5634,-114.0268,-116.5745,-119.017,-121.1898
0.1706,-99.335,-99.7355,-100.9012,-102.7286,-105.0592,-107.6984,-110.4364,-113.0703,-115.4207
0.1708,-92.0817,-92.5047,-93.7367,-95.6706,-98.1419,-100.947,-103.8652,-106.6804,-109.1992
0.171,-84.4649,-84.9089,-86.2026,-88.2359,-90.8386,-93.7992,-96.8865,-99.8722,-102.5496
0.1712,-76.5148,-76.9781,-78.3287,-80.4537,-83.1781,-86.283,-89.5277,-92.6724,-95.4979
0.1714,-68.2628,-68.7435,-70.1459,-72.3547,-75.1904,-78.4279,-81.8177,-85.1094,-88.0718
0.1716,-59.7413,-60.2378,-61.6867,-63.9707,-66.9071,-70.2648,-73.7867,-77.2126,-80.3004
0.1718,-50.9841,-51.4943,-52.9842,-55.3349,-58.3607,-61.8258,-65.4663,-69.0132,-72.2142
0.172,-42.0257,-42.5478,-44.0729,-46.4812,-49.5847,-53.144,-56.8891,-60.5431,-63.8448
0.1722,-32.9014,-33.4333,-34.9878,-37.4444,-40.6138,-44.2534,-48.0886,-51.8357,-55.225
0.1724,-23.6472,-24.1869,-25.7647,-28.2602,-31.4832,-35.1891,-39.0996,-42.9251,-46.3888
0.1726,-14.2998,-14.8451,-16.4401,-18.9647,-22.2287,-25.9866,-29.9571,-33.8462,-37.3706
0.1728,-4.8959,-5.4447,-7.0507,-9.5945,-12.8869,-16.6821,-20.6971,-24.6345,-28.2058
0.173,4.5273,3.9771,2.3665,-0.1866,-3.4944,-7.312,-11.3559,-15.3262,-18.9304
0.1732,13.9327,13.3833,11.7744,9.2221,5.9118,2.0868,-1.9702,-5.9579,-9.5807
0.1734,23.2831,22.7366,21.1358,18.5944,15.2948,11.4773,7.4233,3.4339,-0.1934
0.1736,32.5415,32.0003,30.414,27.8935,24.6176,20.8228,16.7876,12.8122,9.1947
0.1738,41.6716,41.1377,39.5722,37.0828,33.8436,30.0865,26.0861,22.1403,18.5468
0.174,50.6372,50.1127,48.5744,46.126,42.9365,39.2321,35.2823,31.3817,27.8262
0.1742,59.4029,58.8901,57.385,54.9875,51.8606,48.2235,44.3401,40.5,36.9966
0.1744,67.9343,67.4351,65.9695,63.6326,60.5807,57.0256,53.2239,49.4595,46.022
0.1746,76.1975,75.714,74.2938,72.027,69.0625,65.6037,61.8989,58.2252,54.867
0.1748,84.16,83.6943,82.3253,80.1378,77.2727,73.9242,70.3311,66.7626,63.4969
0.175,91.7903,91.3442,90.0322,87.933,85.1791,81.9543,78.4874,75.0383,71.8779
0.1752,99.0584,98.6339,97.3841,95.382,92.7505,89.6626,86.3358,83.0198,79.9771
0.1754,105.9356,105.5343,104.3521,102.4553,99.9571,97.0187,93.8455,90.6758,87.7627
0.1756,112.3947,112.0184,110.9087,109.1252,106.7706,103.9938,100.9871,97.9764,95.2043
0.1758,118.4102,118.0604,117.0281,115.3654,113.1643,110.5606,107.7324,104.8928,102.2726
0.176,123.9584,123.6367,122.6861,121.1512,119.113,116.6931,114.0552,111.398,108.9399
0.1762,129.0174,128.7252,127.8604,126.46,124.5932,122.3673,119.9305,117.4664,115.18
0.1764,133.5672,133.3058,132.5306,131.2708,129.5835,127.561,125.3354,123.0743,120.9686
0.1766,137.5899,137.3605,136.6783,135.5647,134.0641,132.2537,130.2485,128.1996,126.2828
0.1768,141.0696,140.8732,140.2872,139.3247,138.0176,136.4271,134.6507,132.8223,131.1018
0.177,143.9925,143.8301,143.343,142.5362,141.4284,140.0646,138.5246,136.9242,135.4067
0.1772,146.3472,146.2195,145.8337,145.1863,144.283,143.1521,141.8552,140.4893,139.1807
0.1774,148.1243,148.032,147.7495,147.2647,146.5702,145.6774,144.6292,143.5036,142.4089
0.1776,149.3168,149.2604,149.0828,148.7633,148.281,147.6306,146.8358,145.9552,145.0786
0.1778,149.9201,149.9,149.8284,149.676,149.4087,149.0041,148.4664,147.8345,147.1794
0.178,149.9317,149.9481,149.9832,149.9993,149.9489,149.7924,149.5146,149.1341,148.703
0.1782,149.3515,149.4046,149.5468,149.732,149.8994,149.9924,149.9762,149.849,149.6434
0.1784,148.182,148.2717,148.5208,148.8751,149.2605,149.6034,149.8494,149.9764,149.997
0.1786,146.4276,146.5537,146.9093,147.432,148.0347,148.6269,149.1348,149.5156,149.7623
0.1788,144.0954,144.2576,144.7187,145.4083,146.2267,147.0667,147.8351,148.4686,148.9402
0.179,141.1945,141.3922,141.9575,142.812,143.8437,144.929,145.9554,146.8395,147.534
0.1792,137.7363,137.969,138.6366,139.6534,140.8951,142.2221,143.5032,144.6346,145.5492
0.1794,133.7346,134.0015,134.7692,135.9449,137.3924,138.9567,140.4879,141.8625,142.9935
0.1796,129.2051,129.5053,130.3705,131.701,133.3495,135.1456,136.9216,138.5341,139.8769
0.1798,124.1656,124.4981,125.4579,126.9386,128.7822,130.8037,132.818,134.6626,136.2117
0.18,118.6362,118.9997,120.0506,121.6764,123.7085,125.9482,128.1934,130.2629,132.0122
0.1802,112.6385,113.0318,114.1701,115.935,118.1484,120.5981,123.0659,125.3525,127.2949
0.1804,106.1963,106.6179,107.8395,109.7371,112.1236,114.7744,117.4556,119.9505,122.0783
0.1806,99.335,99.7834,101.0838,103.1071,105.658,108.5,111.3845,114.0781,116.3828
0.1808,92.0817,92.5552,93.9295,96.0711,98.7769,101.7995,104.8764,107.7584,110.2307
0.181,84.4649,84.9619,86.405,88.6569,91.5074,94.6992,97.9569,101.0161,103.6463
0.1812,76.5148,77.0333,78.5398,80.8935,83.8781,87.227,90.6531,93.8776,96.6552
0.1814,68.2628,68.8008,70.365,72.8116,75.919,79.4123,82.9936,86.371,89.285
0.1816,59.7413,60.2969,61.9129,64.4431,67.6613,71.2858,75.0085,78.5257,81.5645
0.1818,50.9841,51.555,53.2166,55.8207,59.1376,62.8793,66.7291,70.3724,73.524
0.182,42.0257,42.6098,44.3105,46.9786,50.3814,54.2259,58.188,61.9432,65.195
0.1822,32.9014,33.4964,35.2298,37.9516,41.427,45.3595,49.4185,53.271,56.6102
0.1824,23.6472,24.2509,26.0102,28.775,32.3098,36.315,40.4552,44.3898,47.8033
0.1826,14.2998,14.9097,16.6881,19.4852,23.0655,27.1279,31.3331,35.3346,38.8088
0.1828,4.8959,5.5097,7.3001,10.1187,13.7306,17.8343,22.0882,26.1408,29.662
0.183,-4.5273,-3.9121,-2.1166,0.7123,4.3416,8.4706,12.7565,16.8444,20.3987
0.1832,-13.9327,-13.3184,-11.5249,-8.6968,-5.0644,-0.9263,3.3748,7.4819,11.0554
0.1834,-23.2831,-22.6722,-20.8878,-18.0717,-14.4504,-10.3195,-6.0201,-1.9099,1.6687
0.1836,-32.5415,-31.9365,-30.1684,-27.3754,-23.7797,-19.6723,-15.3915,-11.2943,-7.7247
0.1838,-41.6716,-41.0748,-39.33,-36.5714,-33.0154,-28.9477,-24.7024,-20.6344,-17.0878
0.184,-50.6372,-50.0511,-48.3366,-45.6233,-42.1213,-38.1095,-33.9165,-29.8937,-26.3839
0.1842,-59.4029,-58.8299,-57.1526,-54.4956,-51.0616,-47.1217,-42.9975,-39.0357,-35.5766
0.1844,-67.9343,-67.3766,-65.7433,-63.1533,-59.8011,-55.9488,-51.9098,-48.0247,-44.6298
0.1846,-76.1975,-75.6574,-74.0748,-71.5623,-68.3054,-64.5561,-60.6185,-56.8253,-53.508
0.1848,-84.16,-83.6398,-82.1143,-79.6895,-76.5411,-72.91,-69.0894,-65.4031,-62.1762
0.185,-91.7903,-91.2921,-89.8301,-87.503,-84.4759,-80.9775,-77.2892,-73.7245,-70.6006
0.1852,-99.0584,-98.5843,-97.1918,-94.9719,-92.0785,-88.7271,-85.1858,-81.7567,-78.748
0.1854,-105.9356,-105.4875,-104.1703,-102.0668,-99.319,-96.1282,-92.7482,-89.4684,-86.5865
0.1856,-112.3947,-111.9745,-110.7381,-108.7599,-106.169,-103.1518,-99.9467,-96.8291,-94.0853
0.1858,-118.4102,-118.0197,-116.8694,-115.0247,-112.6015,-109.7703,-106.7531,-103.8102,-101.215
0.186,-123.9584,-123.5993,-122.5399,-120.8366,-118.5913,-115.9578,-113.1407,-110.3841,-107.9476
0.1862,-129.0174,-128.6912,-127.7274,-126.1727,-124.1147,-121.6899,-119.0845,-116.5251,-114.2567
0.1864,-133.5672,-133.2754,-132.4113,-131.012,-129.1501,-126.9441,-124.561,-122.2091,-120.1175
0.1866,-137.5899,-137.3338,-136.5733,-135.3354,-133.6777,-131.6998,-129.5488,-127.4138,-125.507
0.1868,-141.0696,-140.8504,-140.1968,-139.126,-137.6797,-135.9384,-134.0284,-132.1188,-130.404
0.187,-143.9925,-143.8112,-143.2677,-142.3687,-141.1403,-139.6431,-137.9822,-136.3057,-134.7894
0.1872,-146.3472,-146.2046,-145.7738,-145.0509,-144.0459,-142.7994,-141.3946,-139.9579,-138.6458
0.1874,-148.1243,-148.0212,-147.7052,-147.162,-146.3852,-145.395,-144.2522,-143.0612,-141.9583
0.1876,-149.3168,-149.2538,-149.0544,-148.6936,-148.1489,-147.4196,-146.544,-145.6034,-144.7136
0.1878,-149.9201,-149.8975,-149.8159,-149.6398,-149.33,-148.8653,-148.2607,-147.5745,-146.9011
0.188,-149.9317,-149.9499,-149.9868,-149.9968,-149.924,-149.7264,-149.3958,-148.9668,-148.5121
0.1882,-149.3515,-149.4106,-149.5665,-149.7632,-149.9285,-149.9996,-149.9448,-149.7748,-149.5403
0.1884,-148.182,-148.2818,-148.5566,-148.9399,-149.3435,-149.6837,-149.9054,-149.9954,-149.9816
0.1886,-146.4276,-146.568,-146.961,-147.5301,-148.1712,-148.7801,-149.278,-149.6276,-149.8343
0.1888,-144.0954,-144.2759,-144.7861,-145.5395,-146.4164,-147.2921,-148.0648,-148.6729,-149.099
0.189,-141.1945,-141.4146,-142.0404,-142.9759,-144.0859,-145.2258,-146.2707,-147.1351,-147.7786
0.1892,-137.7363,-137.9954,-138.7348,-139.8493,-141.1888,-142.5892,-143.9028,-145.0201,-145.8781
0.1894,-133.7346,-134.0317,-134.8823,-136.1721,-137.7366,-139.3927,-140.9702,-142.3363,-143.4051
0.1896,-129.2051,-129.5392,-130.4981,-131.9587,-133.7429,-135.6487,-137.4846,-139.0941,-140.3692
0.1898,-124.1656,-124.5357,-125.5994,-127.2258,-129.2233,-131.3721,-133.4595,-135.3063,-136.7824
0.19,-118.6362,-119.0408,-120.2056,-121.992,-124.1955,-126.5797,-128.9108,-130.9878,-132.6587
0.1902,-112.6385,-113.0762,-114.3379,-116.2778,-118.6795,-121.2901,-123.8563,-126.1554,-128.0142
0.1904,-106.1963,-106.6655,-108.0195,-110.1058,-112.6969,-115.5243,-118.3159,-120.8282,-122.8673
0.1906,-99.335,-99.834,-101.2753,-103.5003,-106.2711,-109.3048,-112.3112,-115.027,-117.2381
0.1908,-92.0817,-92.6086,-94.1319,-96.4873,-99.4275,-102.656,-105.8659,-108.7745,-111.1486
0.191,-84.4649,-85.0178,-86.6174,-89.0944,-92.193,-95.6042,-99.0052,-102.0953,-104.6229
0.1912,-76.5148,-77.0916,-78.7614,-81.3508,-84.596,-88.1769,-91.756,-95.0156,-97.6864
0.1914,-68.2628,-68.8612,-70.5949,-73.2868,-76.6664,-80.4034,-84.1469,-87.5632,-90.3664
0.1916,-59.7413,-60.3592,-62.1502,-64.9343,-68.4353,-72.3141,-76.2075,-79.7672,-82.6916
0.1918,-50.9841,-51.619,-53.4605,-56.3261,-59.9352,-63.9409,-67.9692,-71.6583,-74.6922
0.192,-42.0257,-42.6752,-44.56,-47.4962,-51.1995,-55.3166,-59.4641,-63.2682,-66.3995
0.1922,-32.9014,-33.563,-35.4839,-38.4793,-42.2624,-46.4751,-50.7258,-54.6299,-57.8461
0.1924,-23.6472,-24.3183,-26.2679,-29.3109,-33.1592,-37.4511,-41.7884,-45.7773,-49.0655
0.1926,-14.2998,-14.9778,-16.9483,-20.027,-23.9256,-28.28,-32.687,-36.745,-40.0923
0.1928,-4.8959,-5.5781,-7.562,-10.6644,-14.5979,-18.9978,-23.4573,-27.5686,-30.9616
0.193,4.5273,3.8436,1.8542,-1.2597,-5.2129,-9.6411,-14.1357,-18.284,-21.7092
0.1932,13.9327,13.2501,11.263,8.1498,4.1926,-0.2465,-4.7585,-8.9276,-12.3716
0.1934,23.2831,22.6043,20.6275,17.5273,13.5816,9.1491,4.6374,0.4639,-2.9854
0.1936,32.5415,31.8693,29.9106,26.8358,22.9173,18.5087,14.015,9.8536,6.4127
0.1938,41.6716,41.0086,39.0758,36.0386,32.1628,27.7957,23.3377,19.2046,15.7856
0.194,50.6372,49.9861,48.0869,45.0995,41.2818,36.9735,32.5689,28.4804,25.0967
0.1942,59.4029,58.7664,56.9085,53.9829,50.2386,46.0061,41.6722,37.6444,34.3093
0.1944,67.9343,67.3148,65.5058,62.6537,58.9978,54.858,50.6121,46.6608,43.3872
0.1946,76.1975,75.5977,73.8448,71.0778,67.525,63.4946,59.3534,55.4942,52.2949
0.1948,84.16,83.5823,81.8928,79.222,75.7867,71.8818,67.8618,64.1099,60.9973
0.195,91.7903,91.2371,89.6179,87.0544,83.7505,79.9867,76.104,72.4741,69.4603
0.1952,99.0584,98.532,96.9897,94.5439,91.3849,87.7775,84.0475,80.554,77.6506
0.1954,105.9356,105.4381,103.9792,101.6613,98.6601,95.2236,91.6613,88.3179,85.536
0.1956,112.3947,111.9282,110.5588,108.3784,105.5473,102.2958,98.9154,95.7353,93.0857
0.1958,118.4102,117.9768,116.7025,114.6688,112.0196,108.9664,105.7815,102.7771,100.2699
0.196,123.9584,123.5598,122.3863,120.5077,118.0514,115.209,112.2324,109.4157,107.0605
0.1962,129.0174,128.6554,127.5875,125.8721,123.6191,120.9992,118.243,115.625,113.4307
0.1964,133.5672,133.2434,132.2859,130.741,128.7008,126.3142,123.7897,121.3807,119.3555
0.1966,137.5899,137.3057,136.4627,135.0952,133.2764,131.1332,128.8506,126.6602,124.8116
0.1968,141.0696,140.8263,140.1016,138.9174,137.3281,135.4373,133.406,131.4427,129.7777
0.197,143.9925,143.7913,143.1883,142.1928,140.8398,139.2096,137.4379,135.7095,134.2342
0.1972,146.3472,146.1889,145.7105,144.9083,143.7977,142.4352,140.9305,139.4438,138.1636
0.1974,148.1243,148.0098,147.6583,147.0532,146.1904,145.1014,143.8701,142.631,141.5504
0.1976,149.3168,149.2468,149.0241,148.6193,148.0082,147.1979,146.2452,145.2586,144.3813
0.1978,149.9201,149.8949,149.8024,149.6002,149.2441,148.7164,148.0464,147.3162,146.6452
0.198,149.9317,149.9517,149.9902,149.9921,149.8933,149.6509,149.2668,148.7958,148.3333
0.1982,149.3515,149.4168,149.5867,149.7935,149.9531,149.9977,149.9014,149.6915,149.4388
0.1984,148.182,148.2924,148.5936,149.0051,149.4234,149.7555,149.9478,149.9998,149.9573
0.1986,146.4276,146.583,147.0147,147.6301,148.3062,148.9252,149.4058,149.7196,149.8869
0.1988,144.0954,144.2952,144.8563,145.6739,146.606,147.5101,148.2776,148.8518,149.2279
0.199,141.1945,141.4382,142.1269,143.1442,144.3293,145.5158,146.5675,147.4,147.9827
0.1992,137.7363,138.0231,138.8372,140.0509,141.4852,142.9501,144.2823,145.3697,146.1562
0.1994,133.7346,134.0635,135.0003,136.4063,138.0849,139.823,141.4309,142.769,143.7557
0.1996,129.2051,129.575,130.6312,132.2246,134.1416,136.1468,138.0245,139.608,140.7905
0.1998,124.1656,124.5752,125.7472,127.5223,129.671,131.9361,134.0765,135.8992,137.2723
0.2,118.6362,119.084,120.3675,122.318,124.6906,127.2072,129.6024,131.657,133.2148
0.2002,112.6385,113.1229,114.5133,116.6322,119.2199,121.9788,124.6197,126.8982,128.6341
0.2004,106.1963,106.7156,108.2077,110.4872,113.2805,116.2715,119.148,121.6414,123.548
0.2006,99.335,99.8872,101.4756,103.9072,106.8958,110.1075,113.2087,115.9072,117.9766
0.2008,92.0817,92.6647,94.3434,96.9181,100.0908,103.5112,106.8252,109.7181,111.9416
0.201,84.4649,85.0766,86.8394,89.5474,92.8923,96.5084,100.0224,103.0984,105.4669
0.2012,76.5148,77.1529,78.9931,81.8243,85.3286,89.1266,92.8272,96.074,98.5778
0.2014,68.2628,68.9248,70.8354,73.779,77.4295,81.3948,85.2677,88.6726,91.3014
0.2016,59.7413,60.4247,62.3985,65.4432,69.2259,73.3434,77.3735,80.9232,83.6663
0.2018,50.9841,51.6863,53.7156,56.8498,60.7502,65.004,69.1757,72.8561,75.7024
0.202,42.0257,42.7439,44.821,48.0326,52.0356,56.4094,60.7064,64.5031,67.4411
0.2022,32.9014,33.633,35.7497,39.0263,43.1165,47.5932,51.9989,55.8969,58.9147
0.2024,23.6472,24.3893,26.5375,29.8664,34.0279,38.5901,43.0874,47.0713,50.1568
0.2026,14.2998,15.0494,17.2206,20.5889,24.8055,29.4355,34.0067,38.0609,41.2018
0.2028,4.8959,5.6501,7.836,11.2303,15.4855,20.1654,24.7925,28.901,32.0848
0.203,-4.5273,-3.7715,-1.5796,1.8276,6.1047,10.816,15.4811,19.6277,22.8417
0.2032,-13.9327,-13.1782,-10.989,-7.5824,-3.3,1.4241,6.1088,10.2774,13.5088
0.2034,-23.2831,-22.5329,-20.355,-16.9624,-12.6918,-7.9733,-3.2874,0.8866,4.1227
0.2036,-32.5415,-31.7986,-29.6408,-26.2757,-22.0338,-17.3394,-12.6707,-8.5077,-5.2797
0.2038,-41.6716,-40.939,-38.8097,-35.4856,-31.289,-26.6375,-22.0043,-17.8686,-14.6614
0.204,-50.6372,-49.9178,-47.8256,-44.5557,-40.4213,-35.8309,-31.2516,-27.1595,-23.9856
0.2042,-59.4029,-58.6997,-56.6531,-53.4504,-49.3946,-44.8837,-40.3763,-36.3438,-33.2156
0.2044,-67.9343,-67.25,-65.2572,-62.1347,-58.1738,-53.7602,-49.3426,-45.3854,-42.3152
0.2046,-76.1975,-75.5349,-73.604,-70.5744,-66.7242,-62.4256,-58.1152,-54.249,-51.2485
0.2048,-84.16,-83.5219,-81.6608,-78.7362,-75.0123,-70.8458,-66.6597,-62.8997,-59.9806
0.205,-91.7903,-91.1793,-89.3956,-86.5881,-83.0055,-78.9879,-74.9427,-71.3036,-68.477
0.2052,-99.0584,-98.477,-96.778,-94.099,-90.6723,-86.8197,-82.9316,-79.4276,-76.7044
0.2054,-105.9356,-105.3862,-103.779,-101.2395,-97.9827,-94.3107,-90.5951,-87.2399,-84.6305
0.2056,-112.3947,-111.8796,-110.3709,-107.9815,-104.9079,-101.4313,-97.903,-94.7098,-92.224
0.2058,-118.4102,-117.9316,-116.5277,-114.2983,-111.4206,-108.1536,-104.8267,-101.8079,-99.4552
0.206,-123.9584,-123.5183,-122.2252,-120.1652,-117.4953,-114.4512,-111.339,-108.5065,-106.2956
0.2062,-129.0174,-128.6178,-127.4409,-125.5589,-123.1081,-120.2994,-117.4144,-114.7792,-112.7183
0.2064,-133.5672,-133.2097,-132.1543,-130.4584,-128.2368,-125.6751,-123.0291,-120.6013,-118.6981
0.2066,-137.5899,-137.2762,-136.3467,-134.8443,-132.8615,-130.5574,-128.1609,-125.9501,-124.2114
