time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.1486,-147.3555,-147.3555,-147.3555,-147.3555,-147.3555,-147.3555
0.1488,-145.2969,-145.2969,-145.2969,-145.2969,-145.2969,-145.2969
0.149,-142.6616,-142.6616,-142.6616,-142.6616,-142.6616,-142.6616
0.1492,-139.4598,-139.4598,-139.4598,-139.4598,-139.4598,-139.4598
0.1494,-135.7044,-135.7044,-135.7044,-135.7044,-135.7044,-135.7044
0.1496,-131.4101,-131.4101,-131.4101,-131.4101,-131.4101,-131.4101
0.1498,-126.5942,-126.5942,-126.5942,-126.5942,-126.5942,-126.5942
0.15,-121.2756,-121.2756,-121.2756,-121.2756,-121.2756,-121.2756
0.1502,-115.4754,-115.4754,-115.4754,-115.4754,-115.4754,-115.4754
0.1504,-109.2168,-109.2168,-109.2168,-109.2168,-109.2168,-109.2168
0.1506,-102.5246,-102.5246,-102.5246,-102.5246,-102.5246,-102.5246
0.1508,-95.4252,-95.4252,-95.4252,-95.4252,-95.4252,-95.4252
0.151,-87.947,-87.947,-87.947,-87.947,-87.947,-87.947
0.1512,-80.1195,-80.1195,-80.1195,-80.1195,-80.1195,-80.1195
0.1514,-71.9739,-71.9739,-71.9739,-71.9739,-71.9739,-71.9739
0.1516,-63.5425,-63.5425,-63.5425,-63.5425,-63.5425,-63.5425
0.1518,-54.8588,-54.8588,-54.8588,-54.8588,-54.8588,-54.8588
0.152,-45.9572,-45.9572,-45.9572,-45.9572,-45.9572,-45.9572
0.1522,-36.8731,-36.8731,-36.8731,-36.8731,-36.8731,-36.8731
0.1524,-27.6425,-27.6425,-27.6425,-27.6425,-27.6425,-27.6425
0.1526,-18.3022,-18.3022,-18.3022,-18.3022,-18.3022,-18.3022
0.1528,-8.8891,-8.8891,-8.8891,-8.8891,-8.8891,-8.8891
0.153,0.5593,0.5593,0.5593,0.5593,0.5593,0.5593
0.1532,10.0055,10.0055,10.0055,10.0055,10.0055,10.0055
0.1534,19.412,19.412,19.412,19.412,19.412,19.412
0.1536,28.7414,28.7414,28.7414,28.7414,28.7414,28.7414
0.1538,37.9568,37.9568,37.9568,37.9568,37.9568,37.9568
0.154,47.0215,47.0215,47.0215,47.0215,47.0215,47.0215
0.1542,55.8995,55.8995,55.8995,55.8995,55.8995,55.8995
0.1544,64.5556,64.5556,64.5556,64.5556,64.5556,64.5556
0.1546,72.9554,72.9554,72.9554,72.9554,72.9554,72.9554
0.1548,81.0655,81.0655,81.0655,81.0655,81.0655,81.0655
0.155,88.8537,88.8537,88.8537,88.8537,88.8537,88.8537
0.1552,96.2891,96.2891,96.2891,96.2891,96.2891,96.2891
0.1554,103.3421,103.3421,103.3421,103.3421,103.3421,103.3421
0.1556,109.9848,109.9848,109.9848,109.9848,109.9848,109.9848
0.1558,116.1908,116.1908,116.1908,116.1908,116.1908,116.1908
0.156,121.9354,121.9354,121.9354,121.9354,121.9354,121.9354
0.1562,127.1957,127.1957,127.1957,127.1957,127.1957,127.1957
0.1564,131.951,131.951,131.951,131.951,131.951,131.951
0.1566,136.1823,136.1823,136.1823,136.1823,136.1823,136.1823
0.1568,139.8727,139.8727,139.8727,139.8727,139.8727,139.8727
0.157,143.0077,143.0077,143.0077,143.0077,143.0077,143.0077
0.1572,145.5748,145.5748,145.5748,145.5748,145.5748,145.5748
0.1574,147.5637,147.5637,147.5637,147.5637,147.5637,147.5637
0.1576,148.9667,148.9667,148.9667,148.9667,148.9667,148.9667
0.1578,149.778,149.778,149.778,149.778,149.778,149.778
0.158,149.9944,149.9944,149.9944,149.9944,149.9944,149.9944
0.1582,149.6152,149.6152,149.6152,149.6152,149.6152,149.6152
0.1584,148.6418,148.6418,148.6418,148.6418,148.6418,148.6418
0.1586,147.078,147.078,147.078,147.078,147.078,147.078
0.1588,144.93,144.93,144.93,144.93,144.93,144.93
0.159,142.2065,142.2065,142.2065,142.2065,142.2065,142.2065
0.1592,138.9181,138.9181,138.9181,138.9181,138.9181,138.9181
0.1594,135.078,135.078,135.078,135.078,135.078,135.078
0.1596,130.7014,130.7014,130.7014,130.7014,130.7014,130.7014
0.1598,125.8056,125.8056,125.8056,125.8056,125.8056,125.8056
0.16,120.4101,120.4101,120.4101,120.4101,120.4101,120.4101
0.1602,114.5364,114.5364,114.5364,114.5364,114.5364,114.5364
0.1604,108.2077,108.2077,108.2077,108.2077,108.2077,108.2077
0.1606,101.4492,101.4492,101.4492,101.4492,101.4492,101.4492
0.1608,94.2878,94.2878,94.2878,94.2878,94.2878,94.2878
0.161,86.7517,86.7517,86.7517,86.7517,86.7517,86.7517
0.1612,78.8711,78.8711,78.8711,78.8711,78.8711,78.8711
0.1614,70.6772,70.6772,70.6772,70.6772,70.6772,70.6772
0.1616,62.2025,62.2025,62.2025,62.2025,62.2025,62.2025
0.1618,53.4807,53.4807,53.4807,53.4807,53.4807,53.4807
0.162,44.5464,44.5464,44.5464,44.5464,44.5464,44.5464
0.1622,35.4352,35.4352,35.4352,35.4352,35.4352,35.4352
0.1624,26.1831,26.1831,26.1831,26.1831,26.1831,26.1831
0.1626,16.8271,16.8271,16.8271,16.8271,16.8271,16.8271
0.1628,7.4041,7.4041,7.4041,7.4041,7.4041,7.4041
0.163,-2.0483,-2.0483,-2.0483,-2.0483,-2.0483,-2.0483
0.1632,-11.4926,-11.4926,-11.4926,-11.4926,-11.4926,-11.4926
0.1634,-20.8913,-20.8913,-20.8913,-20.8913,-20.8913,-20.8913
0.1636,-30.2071,-30.2071,-30.2071,-30.2071,-30.2071,-30.2071
0.1638,-39.4028,-39.4028,-39.4028,-39.4028,-39.4028,-39.4028
0.164,-48.4421,-48.4421,-48.4421,-48.4421,-48.4421,-48.4421
0.1642,-57.289,-57.289,-57.289,-57.289,-57.289,-57.289
0.1644,-65.9084,-65.9084,-65.9084,-65.9084,-65.9084,-65.9084
0.1646,-74.266,-74.266,-74.266,-74.266,-74.266,-74.266
0.1648,-82.3285,-82.3285,-82.3285,-82.3285,-82.3285,-82.3285
0.165,-90.0641,-90.0641,-90.0641,-90.0641,-90.0641,-90.0641
0.1652,-97.4419,-97.4419,-97.4419,-97.4419,-97.4419,-97.4419
0.1654,-104.4326,-104.4326,-104.4326,-104.4326,-104.4326,-104.4326
0.1656,-111.0084,-111.0084,-111.0084,-111.0084,-111.0084,-111.0084
0.1658,-117.1433,-117.1433,-117.1433,-117.1433,-117.1433,-117.1433
0.166,-122.8128,-122.8128,-122.8128,-122.8128,-122.8128,-122.8128
0.1662,-127.9945,-127.9945,-127.9945,-127.9945,-127.9945,-127.9945
0.1664,-132.6676,-132.6676,-132.6676,-132.6676,-132.6676,-132.6676
0.1666,-136.8137,-136.8137,-136.8137,-136.8137,-136.8137,-136.8137
0.1668,-140.4163,-140.4163,-140.4163,-140.4163,-140.4163,-140.4163
0.167,-143.461,-143.461,-143.461,-143.461,-143.461,-143.461
0.1672,-145.9358,-145.9358,-145.9358,-145.9358,-145.9358,-145.9358
0.1674,-147.8308,-147.8308,-147.8308,-147.8308,-147.8308,-147.8308
0.1676,-149.1385,-149.1385,-149.1385,-149.1385,-149.1385,-149.1385
0.1678,-149.8536,-149.8536,-149.8536,-149.8536,-149.8536,-149.8536
0.168,-149.9733,-149.9733,-149.9733,-149.9733,-149.9733,-149.9733
0.1682,-149.4972,-149.4972,-149.4972,-149.4972,-149.4972,-149.4972
0.1684,-148.4272,-148.4272,-148.4272,-148.4272,-148.4272,-148.4272
0.1686,-146.7673,-146.7673,-146.7673,-146.7673,-146.7673,-146.7673
0.1688,-144.5244,-144.5244,-144.5244,-144.5244,-144.5244,-144.5244
0.169,-141.7072,-141.7072,-141.7072,-141.7072,-141.7072,-141.7072
0.1692,-138.327,-138.327,-138.327,-138.327,-138.327,-138.327
0.1694,-134.3971,-134.3971,-134.3971,-134.3971,-134.3971,-134.3971
0.1696,-129.9332,-129.9332,-129.9332,-129.9332,-129.9332,-129.9332
0.1698,-124.953,-124.953,-124.953,-124.953,-124.953,-124.953
0.17,-119.4763,-119.4763,-119.4763,-119.4763,-119.4763,-119.4763
0.1702,-113.5249,-113.5249,-113.5249,-113.5249,-113.5249,-113.5249
0.1704,-107.1223,-107.1223,-107.1223,-107.1223,-107.1223,-107.1223
0.1706,-100.2941,-100.2941,-100.2941,-100.2941,-100.2941,-100.2941
0.1708,-93.0673,-93.0673,-93.0673,-93.0673,-93.0673,-93.0673
0.171,-85.4707,-85.4707,-85.4707,-85.4707,-85.4707,-85.4707
0.1712,-77.5345,-77.5345,-77.5345,-77.5345,-77.5345,-77.5345
0.1714,-69.2901,-69.2901,-69.2901,-69.2901,-69.2901,-69.2901
0.1716,-60.7703,-60.7703,-60.7703,-60.7703,-60.7703,-60.7703
0.1718,-52.0091,-52.0091,-52.0091,-52.0091,-52.0091,-52.0091
0.172,-43.0411,-43.0411,-43.0411,-43.0411,-43.0411,-43.0411
0.1722,-33.902,-33.902,-33.902,-33.902,-33.902,-33.902
0.1724,-24.6282,-24.6282,-24.6282,-24.6282,-24.6282,-24.6282
0.1726,-15.2565,-15.2565,-15.2565,-15.2565,-15.2565,-15.2565
0.1728,-5.8242,-5.8242,-5.8242,-5.8242,-5.8242,-5.8242
0.173,3.6314,3.6314,3.6314,3.6314,3.6314,3.6314
0.1732,13.0725,13.0725,13.0725,13.0725,13.0725,13.0725
0.1734,22.4618,22.4618,22.4618,22.4618,22.4618,22.4618
0.1736,31.7618,31.7618,31.7618,31.7618,31.7618,31.7618
0.1738,40.9356,40.9356,40.9356,40.9356,40.9356,40.9356
0.174,49.9468,49.9468,49.9468,49.9468,49.9468,49.9468
0.1742,58.7596,58.7596,58.7596,58.7596,58.7596,58.7596
0.1744,67.3388,67.3388,67.3388,67.3388,67.3388,67.3388
0.1746,75.6505,75.6505,75.6505,75.6505,75.6505,75.6505
0.1748,83.6616,83.6616,83.6616,83.6616,83.6616,83.6616
0.175,91.3402,91.3402,91.3402,91.3402,91.3402,91.3402
0.1752,98.6558,98.6558,98.6558,98.6558,98.6558,98.6558
0.1754,105.5794,105.5794,105.5794,105.5794,105.5794,105.5794
0.1756,112.0834,112.0834,112.0834,112.0834,112.0834,112.0834
0.1758,118.142,118.142,118.142,118.142,118.142,118.142
0.176,123.731,123.731,123.731,123.731,123.731,123.731
0.1762,128.8284,128.8284,128.8284,128.8284,128.8284,128.8284
0.1764,133.4137,133.4137,133.4137,133.4137,133.4137,133.4137
0.1766,137.4688,137.4688,137.4688,137.4688,137.4688,137.4688
0.1768,140.9776,140.9776,140.9776,140.9776,140.9776,140.9776
0.177,143.9261,143.9261,143.9261,143.9261,143.9261,143.9261
0.1772,146.3025,146.3025,146.3025,146.3025,146.3025,146.3025
0.1774,148.0974,148.0974,148.0974,148.0974,148.0974,148.0974
0.1776,149.3038,149.3038,149.3038,149.3038,149.3038,149.3038
0.1778,149.9167,149.9167,149.9167,149.9167,149.9167,149.9167
0.178,149.9337,149.9337,149.9337,149.9337,149.9337,149.9337
0.1782,149.3548,149.3548,149.3548,149.3548,149.3548,149.3548
0.1784,148.1823,148.1823,148.1823,148.1823,148.1823,148.1823
0.1786,146.4208,146.4208,146.4208,146.4208,146.4208,146.4208
0.1788,144.0772,144.0772,144.0772,144.0772,144.0772,144.0772
0.179,141.161,141.161,141.161,141.161,141.161,141.161
0.1792,137.6837,137.6837,137.6837,137.6837,137.6837,137.6837
0.1794,133.6591,133.6591,133.6591,133.6591,133.6591,133.6591
0.1796,129.1032,129.1032,129.1032,129.1032,129.1032,129.1032
0.1798,124.0341,124.0341,124.0341,124.0341,124.0341,124.0341
0.18,118.4719,118.4719,118.4719,118.4719,118.4719,118.4719
0.1802,112.4388,112.4388,112.4388,112.4388,112.4388,112.4388
0.1804,105.9587,105.9587,105.9587,105.9587,105.9587,105.9587
0.1806,99.0574,99.0574,99.0574,99.0574,99.0574,99.0574
0.1808,91.7623,91.7623,91.7623,91.7623,91.7623,91.7623
0.181,84.1024,84.1024,84.1024,84.1024,84.1024,84.1024
0.1812,76.1082,76.1082,76.1082,76.1082,76.1082,76.1082
0.1814,67.8113,67.8113,67.8113,67.8113,67.8113,67.8113
0.1816,59.2449,59.2449,59.2449,59.2449,59.2449,59.2449
0.1818,50.4429,50.4429,50.4429,50.4429,50.4429,50.4429
0.182,41.4404,41.4404,41.4404,41.4404,41.4404,41.4404
0.1822,32.2731,32.2731,32.2731,32.2731,32.2731,32.2731
0.1824,22.9775,22.9775,22.9775,22.9775,22.9775,22.9775
0.1826,13.5905,13.5905,13.5905,13.5905,13.5905,13.5905
0.1828,4.1494,4.1494,4.1494,4.1494,4.1494,4.1494
0.183,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082,-5.3082
0.1832,-14.7448,-14.7448,-14.7448,-14.7448,-14.7448,-14.7448
0.1834,-24.1228,-24.1228,-24.1228,-24.1228,-24.1228,-24.1228
0.1836,-33.4049,-33.4049,-33.4049,-33.4049,-33.4049,-33.4049
0.1838,-42.5542,-42.5542,-42.5542,-42.5542,-42.5542,-42.5542
0.184,-51.5344,-51.5344,-51.5344,-51.5344,-51.5344,-51.5344
0.1842,-60.3097,-60.3097,-60.3097,-60.3097,-60.3097,-60.3097
0.1844,-68.8454,-68.8454,-68.8454,-68.8454,-68.8454,-68.8454
0.1846,-77.1073,-77.1073,-77.1073,-77.1073,-77.1073,-77.1073
0.1848,-85.0627,-85.0627,-85.0627,-85.0627,-85.0627,-85.0627
0.185,-92.68,-92.68,-92.68,-92.68,-92.68,-92.68
0.1852,-99.9288,-99.9288,-99.9288,-99.9288,-99.9288,-99.9288
0.1854,-106.7803,-106.7803,-106.7803,-106.7803,-106.7803,-106.7803
0.1856,-113.2073,-113.2073,-113.2073,-113.2073,-113.2073,-113.2073
0.1858,-119.1843,-119.1843,-119.1843,-119.1843,-119.1843,-119.1843
0.186,-124.6874,-124.6874,-124.6874,-124.6874,-124.6874,-124.6874
0.1862,-129.6948,-129.6948,-129.6948,-129.6948,-129.6948,-129.6948
0.1864,-134.1865,-134.1865,-134.1865,-134.1865,-134.1865,-134.1865
0.1866,-138.1447,-138.1447,-138.1447,-138.1447,-138.1447,-138.1447
0.1868,-141.5537,-141.5537,-141.5537,-141.5537,-141.5537,-141.5537
0.187,-144.3998,-144.3998,-144.3998,-144.3998,-144.3998,-144.3998
0.1872,-146.6718,-146.6718,-146.6718,-146.6718,-146.6718,-146.6718
0.1874,-148.3606,-148.3606,-148.3606,-148.3606,-148.3606,-148.3606
0.1876,-149.4596,-149.4596,-149.4596,-149.4596,-149.4596,-149.4596
0.1878,-149.9642,-149.9642,-149.9642,-149.9642,-149.9642,-149.9642
0.188,-149.8726,-149.8726,-149.8726,-149.8726,-149.8726,-149.8726
0.1882,-149.185,-149.185,-149.185,-149.185,-149.185,-149.185
0.1884,-147.9042,-147.9042,-147.9042,-147.9042,-147.9042,-147.9042
0.1886,-146.0353,-146.0353,-146.0353,-146.0353,-146.0353,-146.0353
0.1888,-143.5857,-143.5857,-143.5857,-143.5857,-143.5857,-143.5857
0.189,-140.5651,-140.5651,-140.5651,-140.5651,-140.5651,-140.5651
0.1892,-136.9856,-136.9856,-136.9856,-136.9856,-136.9856,-136.9856
0.1894,-132.8613,-132.8613,-132.8613,-132.8613,-132.8613,-132.8613
0.1896,-128.2087,-128.2087,-128.2087,-128.2087,-128.2087,-128.2087
0.1898,-123.0463,-123.0463,-123.0463,-123.0463,-123.0463,-123.0463
0.19,-117.3945,-117.3945,-117.3945,-117.3945,-117.3945,-117.3945
0.1902,-111.2759,-111.2759,-111.2759,-111.2759,-111.2759,-111.2759
0.1904,-104.7147,-104.7147,-104.7147,-104.7147,-104.7147,-104.7147
0.1906,-97.7371,-97.7371,-97.7371,-97.7371,-97.7371,-97.7371
0.1908,-90.3708,-90.3708,-90.3708,-90.3708,-90.3708,-90.3708
0.191,-82.6451,-82.6451,-82.6451,-82.6451,-82.6451,-82.6451
0.1912,-74.5908,-74.5908,-74.5908,-74.5908,-74.5908,-74.5908
0.1914,-66.2397,-66.2397,-66.2397,-66.2397,-66.2397,-66.2397
0.1916,-57.6252,-57.6252,-57.6252,-57.6252,-57.6252,-57.6252
0.1918,-48.7815,-48.7815,-48.7815,-48.7815,-48.7815,-48.7815
0.192,-39.7438,-39.7438,-39.7438,-39.7438,-39.7438,-39.7438
0.1922,-30.5479,-30.5479,-30.5479,-30.5479,-30.5479,-30.5479
0.1924,-21.2306,-21.2306,-21.2306,-21.2306,-21.2306,-21.2306
0.1926,-11.8287,-11.8287,-11.8287,-11.8287,-11.8287,-11.8287
0.1928,-2.3798,-2.3798,-2.3798,-2.3798,-2.3798,-2.3798
0.193,7.0786,7.0786,7.0786,7.0786,7.0786,7.0786
0.1932,16.5089,16.5089,16.5089,16.5089,16.5089,16.5089
0.1934,25.8735,25.8735,25.8735,25.8735,25.8735,25.8735
0.1936,35.1354,35.1354,35.1354,35.1354,35.1354,35.1354
0.1938,44.2575,44.2575,44.2575,44.2575,44.2575,44.2575
0.194,53.2036,53.2036,53.2036,53.2036,53.2036,53.2036
0.1942,61.9381,61.9381,61.9381,61.9381,61.9381,61.9381
0.1944,70.4264,70.4264,70.4264,70.4264,70.4264,70.4264
0.1946,78.6346,78.6346,78.6346,78.6346,78.6346,78.6346
0.1948,86.53,86.53,86.53,86.53,86.53,86.53
0.195,94.0813,94.0813,94.0813,94.0813,94.0813,94.0813
0.1952,101.2585,101.2585,101.2585,101.2585,101.2585,101.2585
0.1954,108.0329,108.0329,108.0329,108.0329,108.0329,108.0329
0.1956,114.3777,114.3777,114.3777,114.3777,114.3777,114.3777
0.1958,120.2676,120.2676,120.2676,120.2676,120.2676,120.2676
0.196,125.6791,125.6791,125.6791,125.6791,125.6791,125.6791
0.1962,130.5907,130.5907,130.5907,130.5907,130.5907,130.5907
0.1964,134.983,134.983,134.983,134.983,134.983,134.983
0.1966,138.8383,138.8383,138.8383,138.8383,138.8383,138.8383
0.1968,142.1414,142.1414,142.1414,142.1414,142.1414,142.1414
0.197,144.8791,144.8791,144.8791,144.8791,144.8791,144.8791
0.1972,147.0406,147.0406,147.0406,147.0406,147.0406,147.0406
0.1974,148.6172,148.6172,148.6172,148.6172,148.6172,148.6172
0.1976,149.6026,149.6026,149.6026,149.6026,149.6026,149.6026
0.1978,149.9929,149.9929,149.9929,149.9929,149.9929,149.9929
0.198,149.7866,149.7866,149.7866,149.7866,149.7866,149.7866
0.1982,148.9844,148.9844,148.9844,148.9844,148.9844,148.9844
0.1984,147.5897,147.5897,147.5897,147.5897,147.5897,147.5897
0.1986,145.6078,145.6078,145.6078,145.6078,145.6078,145.6078
0.1988,143.0466,143.0466,143.0466,143.0466,143.0466,143.0466
0.199,139.9165,139.9165,139.9165,139.9165,139.9165,139.9165
0.1992,136.2297,136.2297,136.2297,136.2297,136.2297,136.2297
0.1994,132.001,132.001,132.001,132.001,132.001,132.001
0.1996,127.2471,127.2471,127.2471,127.2471,127.2471,127.2471
0.1998,121.987,121.987,121.987,121.987,121.987,121.987
0.2,116.2417,116.2417,116.2417,116.2417,116.2417,116.2417
0.2002,110.0338,110.0338,110.0338,110.0338,110.0338,110.0338
0.2004,103.3883,103.3883,103.3883,103.3883,103.3883,103.3883
0.2006,96.3313,96.3313,96.3313,96.3313,96.3313,96.3313
0.2008,88.8912,88.8912,88.8912,88.8912,88.8912,88.8912
0.201,81.0973,81.0973,81.0973,81.0973,81.0973,81.0973
0.2012,72.9808,72.9808,72.9808,72.9808,72.9808,72.9808
0.2014,64.5739,64.5739,64.5739,64.5739,64.5739,64.5739
0.2016,55.9101,55.9101,55.9101,55.9101,55.9101,55.9101
0.2018,47.0238,47.0238,47.0238,47.0238,47.0238,47.0238
0.202,37.9504,37.9504,37.9504,37.9504,37.9504,37.9504
0.2022,28.726,28.726,28.726,28.726,28.726,28.726
0.2024,19.3873,19.3873,19.3873,19.3873,19.3873,19.3873
0.2026,9.9713,9.9713,9.9713,9.9713,9.9713,9.9713
0.2028,0.5157,0.5157,0.5157,0.5157,0.5157,0.5157
0.203,-8.942,-8.942,-8.942,-8.942,-8.942,-8.942
0.2032,-18.3642,-18.3642,-18.3642,-18.3642,-18.3642,-18.3642
0.2034,-27.7133,-27.7133,-27.7133,-27.7133,-27.7133,-27.7133
0.2036,-36.9523,-36.9523,-36.9523,-36.9523,-36.9523,-36.9523
0.2038,-46.0442,-46.0442,-46.0442,-46.0442,-46.0442,-46.0442
0.204,-54.953,-54.953,-54.953,-54.953,-54.953,-54.953
0.2042,-63.6431,-63.6431,-63.6431,-63.6431,-63.6431,-63.6431
0.2044,-72.0801,-72.0801,-72.0801,-72.0801,-72.0801,-72.0801
0.2046,-80.2303,-80.2303,-80.2303,-80.2303,-80.2303,-80.2303
0.2048,-88.0613,-88.0613,-88.0613,-88.0613,-88.0613,-88.0613
0.205,-95.542,-95.542,-95.542,-95.542,-95.542,-95.542
0.2052,-102.6425,-102.6425,-102.6425,-102.6425,-102.6425,-102.6425
0.2054,-109.3346,-109.3346,-109.3346,-109.3346,-109.3346,-109.3346
0.2056,-115.5917,-115.5917,-115.5917,-115.5917,-115.5917,-115.5917
0.2058,-121.3889,-121.3889,-121.3889,-121.3889,-121.3889,-121.3889
0.206,-126.7031,-126.7031,-126.7031,-126.7031,-126.7031,-126.7031
0.2062,-131.5132,-131.5132,-131.5132,-131.5132,-131.5132,-131.5132
0.2064,-135.8,-135.8,-135.8,-135.8,-135.8,-135.8
0.2066,-139.5464,-139.5464,-139.5464,-139.5464,-139.5464,-139.5464
0.2068,-142.7375,-142.7375,-142.7375,-142.7375,-142.7375,-142.7375
0.207,-145.3606,-145.3606,-145.3606,-145.3606,-145.3606,-145.3606
0.2072,-147.4054,-147.4054,-147.4054,-147.4054,-147.4054,-147.4054
0.2074,-148.8636,-148.8636,-148.8636,-148.8636,-148.8636,-148.8636
0.2076,-149.7293,-149.7293,-149.7293,-149.7293,-149.7293,-149.7293
0.2078,-149.9993,-149.9993,-149.9993,-149.9993,-149.9993,-149.9993
0.208,-149.6724,-149.6724,-149.6724,-149.6724,-149.6724,-149.6724
0.2082,-148.7498,-148.7498,-148.7498,-148.7498,-148.7498,-148.7498
0.2084,-147.2353,-147.2353,-147.2353,-147.2353,-147.2353,-147.2353
0.2086,-145.1349,-145.1349,-145.1349,-145.1349,-145.1349,-145.1349
0.2088,-142.4569,-142.4569,-142.4569,-142.4569,-142.4569,-142.4569
0.209,-139.2119,-139.2119,-139.2119,-139.2119,-139.2119,-139.2119
0.2092,-135.413,-135.413,-135.413,-135.413,-135.413,-135.413
0.2094,-131.0751,-131.0751,-131.0751,-131.0751,-131.0751,-131.0751
0.2096,-126.2156,-126.2156,-126.2156,-126.2156,-126.2156,-126.2156
0.2098,-120.8538,-120.8538,-120.8538,-120.8538,-120.8538,-120.8538
0.21,-115.0109,-115.0109,-115.0109,-115.0109,-115.0109,-115.0109
0.2102,-108.7104,-108.7104,-108.7104,-108.7104,-108.7104,-108.7104
0.2104,-101.9771,-101.9771,-101.9771,-101.9771,-101.9771,-101.9771
0.2106,-94.838,-94.838,-94.838,-94.838,-94.838,-94.838
0.2108,-87.3214,-87.3214,-87.3214,-87.3214,-87.3214,-87.3214
0.211,-79.4573,-79.4573,-79.4573,-79.4573,-79.4573,-79.4573
0.2112,-71.2769,-71.2769,-71.2769,-71.2769,-71.2769,-71.2769
0.2114,-62.8128,-62.8128,-62.8128,-62.8128,-62.8128,-62.8128
0.2116,-54.0986,-54.0986,-54.0986,-54.0986,-54.0986,-54.0986
0.2118,-45.1691,-45.1691,-45.1691,-45.1691,-45.1691,-45.1691
0.212,-36.0598,-36.0598,-36.0598,-36.0598,-36.0598,-36.0598
0.2122,-26.807,-26.807,-26.807,-26.807,-26.807,-26.807
0.2124,-17.4474,-17.4474,-17.4474,-17.4474,-17.4474,-17.4474
0.2126,-8.0183,-8.0183,-8.0183,-8.0183,-8.0183,-8.0183
0.2128,1.4427,1.4427,1.4427,1.4427,1.4427,1.4427
0.213,10.8981,10.8981,10.8981,10.8981,10.8981,10.8981
0.2132,20.31,20.31,20.31,20.31,20.31,20.31
0.2134,29.6412,29.6412,29.6412,29.6412,29.6412,29.6412
0.2136,38.8544,38.8544,38.8544,38.8544,38.8544,38.8544
0.2138,47.9131,47.9131,47.9131,47.9131,47.9131,47.9131
0.214,56.781,56.781,56.781,56.781,56.781,56.781
0.2142,65.423,65.423,65.423,65.423,65.423,65.423
0.2144,73.8046,73.8046,73.8046,73.8046,73.8046,73.8046
0.2146,81.8924,81.8924,81.8924,81.8924,81.8924,81.8924
0.2148,89.6543,89.6543,89.6543,89.6543,89.6543,89.6543
0.215,97.0594,97.0594,97.0594,97.0594,97.0594,97.0594
0.2152,104.0781,104.0781,104.0781,104.0781,104.0781,104.0781
0.2154,110.6826,110.6826,110.6826,110.6826,110.6826,110.6826
0.2156,116.8465,116.8465,116.8465,116.8465,116.8465,116.8465
0.2158,122.5454,122.5454,122.5454,122.5454,122.5454,122.5454
0.216,127.7564,127.7564,127.7564,127.7564,127.7564,127.7564
0.2162,132.4589,132.4589,132.4589,132.4589,132.4589,132.4589
0.2164,136.6341,136.6341,136.6341,136.6341,136.6341,136.6341
0.2166,140.2655,140.2655,140.2655,140.2655,140.2655,140.2655
0.2168,143.3384,143.3384,143.3384,143.3384,143.3384,143.3384
0.217,145.8408,145.8408,145.8408,145.8408,145.8408,145.8408
0.2172,147.7626,147.7626,147.7626,147.7626,147.7626,147.7626
0.2174,149.0962,149.0962,149.0962,149.0962,149.0962,149.0962
0.2176,149.8363,149.8363,149.8363,149.8363,149.8363,149.8363
0.2178,149.9799,149.9799,149.9799,149.9799,149.9799,149.9799
0.218,149.5264,149.5264,149.5264,149.5264,149.5264,149.5264
0.2182,148.4776,148.4776,148.4776,148.4776,148.4776,148.4776
0.2184,146.8377,146.8377,146.8377,146.8377,146.8377,146.8377
0.2186,144.6133,144.6133,144.6133,144.6133,144.6133,144.6133
0.2188,141.8131,141.8131,141.8131,141.8131,141.8131,141.8131
0.219,138.4483,138.4483,138.4483,138.4483,138.4483,138.4483
0.2192,134.5324,134.5324,134.5324,134.5324,134.5324,134.5324
0.2194,130.0808,130.0808,130.0808,130.0808,130.0808,130.0808
0.2196,125.1113,125.1113,125.1113,125.1113,125.1113,125.1113
0.2198,119.6436,119.6436,119.6436,119.6436,119.6436,119.6436
0.22,113.6997,113.6997,113.6997,113.6997,113.6997,113.6997
0.2202,107.303,107.303,107.303,107.303,107.303,107.303
0.2204,100.4791,100.4791,100.4791,100.4791,100.4791,100.4791
0.2206,93.2551,93.2551,93.2551,93.2551,93.2551,93.2551
0.2208,85.6597,85.6597,85.6597,85.6597,85.6597,85.6597
0.221,77.7234,77.7234,77.7234,77.7234,77.7234,77.7234
0.2212,69.4775,69.4775,69.4775,69.4775,69.4775,69.4775
0.2214,60.9549,60.9549,60.9549,60.9549,60.9549,60.9549
0.2216,52.1897,52.1897,52.1897,52.1897,52.1897,52.1897
0.2218,43.2165,43.2165,43.2165,43.2165,43.2165,43.2165
0.222,34.0713,34.0713,34.0713,34.0713,34.0713,34.0713
0.2222,24.7904,24.7904,24.7904,24.7904,24.7904,24.7904
0.2224,15.4108,15.4108,15.4108,15.4108,15.4108,15.4108
0.2226,5.9697,5.9697,5.9697,5.9697,5.9697,5.9697
0.2228,-3.4952,-3.4952,-3.4952,-3.4952,-3.4952,-3.4952
0.223,-12.9461,-12.9461,-12.9461,-12.9461,-12.9461,-12.9461
0.2232,-22.3456,-22.3456,-22.3456,-22.3456,-22.3456,-22.3456
0.2234,-31.6561,-31.6561,-31.6561,-31.6561,-31.6561,-31.6561
0.2236,-40.8407,-40.8407,-40.8407,-40.8407,-40.8407,-40.8407
