time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.2964,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.2968,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.2972,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.2976,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.298,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.2984,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.2988,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.2992,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.2996,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.3,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
0.3004,98.0131,98.0131,98.0131,98.0131,98.0131,98.0131
0.3008,83.0087,83.0087,83.0087,83.0087,83.0087,83.0087
0.3012,66.6953,66.6953,66.6953,66.6953,66.6953,66.6953
0.3016,49.33,49.33,49.33,49.33,49.33,49.33
0.302,31.1868,31.1868,31.1868,31.1868,31.1868,31.1868
0.3024,12.5517,12.5517,12.5517,12.5517,12.5517,12.5517
0.3028,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813
0.3032,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153
0.3036,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548
0.304,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105
0.3044,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041
0.3048,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722
0.3052,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709
0.3056,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795
0.306,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038
0.3064,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795
0.3068,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744
0.3072,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908
0.3076,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671
0.308,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783
0.3084,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368
0.3088,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923
0.3092,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305
0.3096,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724
0.31,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717
0.3104,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131
0.3108,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087
0.3112,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953
0.3116,-49.33,-49.33,-49.33,-49.33,-49.33,-49.33
0.312,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868
0.3124,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517
0.3128,6.2813,6.2813,6.2813,6.2813,6.2813,6.2813
0.3132,25.0153,25.0153,25.0153,25.0153,25.0153,25.0153
0.3136,43.3548,43.3548,43.3548,43.3548,43.3548,43.3548
0.314,61.0105,61.0105,61.0105,61.0105,61.0105,61.0105
0.3144,77.7041,77.7041,77.7041,77.7041,77.7041,77.7041
0.3148,93.1722,93.1722,93.1722,93.1722,93.1722,93.1722
0.3152,107.1709,107.1709,107.1709,107.1709,107.1709,107.1709
0.3156,119.4795,119.4795,119.4795,119.4795,119.4795,119.4795
0.316,129.9038,129.9038,129.9038,129.9038,129.9038,129.9038
0.3164,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.3168,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.3172,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.3176,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.318,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.3184,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.3188,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.3192,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.3196,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.32,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
0.3204,98.0131,98.0131,98.0131,98.0131,98.0131,98.0131
0.3208,83.0087,83.0087,83.0087,83.0087,83.0087,83.0087
0.3212,66.6953,66.6953,66.6953,66.6953,66.6953,66.6953
0.3216,49.33,49.33,49.33,49.33,49.33,49.33
0.322,31.1868,31.1868,31.1868,31.1868,31.1868,31.1868
0.3224,12.5517,12.5517,12.5517,12.5517,12.5517,12.5517
0.3228,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813
0.3232,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153
0.3236,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548
0.324,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105
0.3244,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041
0.3248,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722
0.3252,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709
0.3256,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795
0.326,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038
0.3264,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795
0.3268,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744
0.3272,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908
0.3276,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671
0.328,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783
0.3284,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368
0.3288,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923
0.3292,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305
0.3296,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724
0.33,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717
0.3304,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131
0.3308,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087
0.3312,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953
0.3316,-49.33,-49.33,-49.33,-49.33,-49.33,-49.33
0.332,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868
0.3324,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517
0.3328,6.2813,6.2813,6.2813,6.2813,6.2813,6.2813
0.3332,25.0153,25.0153,25.0153,25.0153,25.0153,25.0153
0.3336,43.3548,43.3548,43.3548,43.3548,43.3548,43.3548
0.334,61.0105,61.0105,61.0105,61.0105,61.0105,61.0105
0.3344,77.7041,77.7041,77.7041,77.7041,77.7041,77.7041
0.3348,93.1722,93.1722,93.1722,93.1722,93.1722,93.1722
0.3352,107.1709,107.1709,107.1709,107.1709,107.1709,107.1709
0.3356,119.4795,119.4795,119.4795,119.4795,119.4795,119.4795
0.336,129.9038,129.9038,129.9038,129.9038,129.9038,129.9038
0.3364,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.3368,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.3372,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.3376,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.338,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.3384,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.3388,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.3392,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.3396,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.34,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
0.3404,98.0131,98.0131,98.0131,98.0131,98.0131,98.0131
0.3408,83.0087,83.0087,83.0087,83.0087,83.0087,83.0087
0.3412,66.6953,66.6953,66.6953,66.6953,66.6953,66.6953
0.3416,49.33,49.33,49.33,49.33,49.33,49.33
0.342,31.1868,31.1868,31.1868,31.1868,31.1868,31.1868
0.3424,12.5517,12.5517,12.5517,12.5517,12.5517,12.5517
0.3428,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813
0.3432,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153
0.3436,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548
0.344,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105
0.3444,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041
0.3448,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722
0.3452,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709
0.3456,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795
0.346,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038
0.3464,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795
0.3468,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744
0.3472,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908
0.3476,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671
0.348,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783
0.3484,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368
0.3488,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923
0.3492,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305
0.3496,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724
0.35,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717
0.3504,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131
0.3508,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087
0.3512,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953
0.3516,-49.33,-49.33,-49.33,-49.33,-49.33,-49.33
0.352,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868
0.3524,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517
0.3528,6.2813,6.2813,6.2813,6.2813,6.2813,6.2813
0.3532,25.0153,25.0153,25.0153,25.0153,25.0153,25.0153
0.3536,43.3548,43.3548,43.3548,43.3548,43.3548,43.3548
0.354,61.0105,61.0105,61.0105,61.0105,61.0105,61.0105
0.3544,77.7041,77.7041,77.7041,77.7041,77.7041,77.7041
0.3548,93.1722,93.1722,93.1722,93.1722,93.1722,93.1722
0.3552,107.1709,107.1709,107.1709,107.1709,107.1709,107.1709
0.3556,119.4795,119.4795,119.4795,119.4795,119.4795,119.4795
0.356,129.9038,129.9038,129.9038,129.9038,129.9038,129.9038
0.3564,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.3568,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.3572,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.3576,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.358,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.3584,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.3588,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.3592,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.3596,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.36,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
0.3604,98.0131,98.0131,98.0131,98.0131,98.0131,98.0131
0.3608,83.0087,83.0087,83.0087,83.0087,83.0087,83.0087
0.3612,66.6953,66.6953,66.6953,66.6953,66.6953,66.6953
0.3616,49.33,49.33,49.33,49.33,49.33,49.33
0.362,31.1868,31.1868,31.1868,31.1868,31.1868,31.1868
0.3624,12.5517,12.5517,12.5517,12.5517,12.5517,12.5517
0.3628,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813
0.3632,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153
0.3636,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548
0.364,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105
0.3644,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041
0.3648,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722
0.3652,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709
0.3656,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795
0.366,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038
0.3664,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795
0.3668,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744
0.3672,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908
0.3676,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671
0.368,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783
0.3684,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368
0.3688,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923
0.3692,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305
0.3696,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724
0.37,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717
0.3704,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131
0.3708,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087
0.3712,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953
0.3716,-49.33,-49.33,-49.33,-49.33,-49.33,-49.33
0.372,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868
0.3724,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517
0.3728,6.2813,6.2813,6.2813,6.2813,6.2813,6.2813
0.3732,25.0153,25.0153,25.0153,25.0153,25.0153,25.0153
0.3736,43.3548,43.3548,43.3548,43.3548,43.3548,43.3548
0.374,61.0105,61.0105,61.0105,61.0105,61.0105,61.0105
0.3744,77.7041,77.7041,77.7041,77.7041,77.7041,77.7041
0.3748,93.1722,93.1722,93.1722,93.1722,93.1722,93.1722
0.3752,107.1709,107.1709,107.1709,107.1709,107.1709,107.1709
0.3756,119.4795,119.4795,119.4795,119.4795,119.4795,119.4795
0.376,129.9038,129.9038,129.9038,129.9038,129.9038,129.9038
0.3764,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.3768,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.3772,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.3776,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.378,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.3784,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.3788,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.3792,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.3796,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.38,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
0.3804,98.0131,98.0131,98.0131,98.0131,98.0131,98.0131
0.3808,83.0087,83.0087,83.0087,83.0087,83.0087,83.0087
0.3812,66.6953,66.6953,66.6953,66.6953,66.6953,66.6953
0.3816,49.33,49.33,49.33,49.33,49.33,49.33
0.382,31.1868,31.1868,31.1868,31.1868,31.1868,31.1868
0.3824,12.5517,12.5517,12.5517,12.5517,12.5517,12.5517
0.3828,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813,-6.2813
0.3832,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153,-25.0153
0.3836,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548,-43.3548
0.384,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105,-61.0105
0.3844,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041,-77.7041
0.3848,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722,-93.1722
0.3852,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709,-107.1709
0.3856,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795,-119.4795
0.386,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038,-129.9038
0.3864,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795,-138.2795
0.3868,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744,-144.4744
0.3872,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908,-148.3908
0.3876,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671,-149.9671
0.388,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783,-149.1783
0.3884,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368,-146.0368
0.3888,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923,-140.5923
0.3892,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305,-132.9305
0.3896,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724,-123.1724
0.39,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717,-111.4717
0.3904,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131,-98.0131
0.3908,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087,-83.0087
0.3912,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953,-66.6953
0.3916,-49.33,-49.33,-49.33,-49.33,-49.33,-49.33
0.392,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868,-31.1868
0.3924,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517,-12.5517
0.3928,6.2813,6.2813,6.2813,6.2813,6.2813,6.2813
0.3932,25.0153,25.0153,25.0153,25.0153,25.0153,25.0153
0.3936,43.3548,43.3548,43.3548,43.3548,43.3548,43.3548
0.394,61.0105,61.0105,61.0105,61.0105,61.0105,61.0105
0.3944,77.7041,77.7041,77.7041,77.7041,77.7041,77.7041
0.3948,93.1722,93.1722,93.1722,93.1722,93.1722,93.1722
0.3952,107.1709,107.1709,107.1709,107.1709,107.1709,107.1709
0.3956,119.4795,119.4795,119.4795,119.4795,119.4795,119.4795
0.396,129.9038,129.9038,129.9038,129.9038,129.9038,129.9038
0.3964,138.2795,138.2795,138.2795,138.2795,138.2795,138.2795
0.3968,144.4744,144.4744,144.4744,144.4744,144.4744,144.4744
0.3972,148.3908,148.3908,148.3908,148.3908,148.3908,148.3908
0.3976,149.9671,149.9671,149.9671,149.9671,149.9671,149.9671
0.398,149.1783,149.1783,149.1783,149.1783,149.1783,149.1783
0.3984,146.0368,146.0368,146.0368,146.0368,146.0368,146.0368
0.3988,140.5923,140.5923,140.5923,140.5923,140.5923,140.5923
0.3992,132.9305,132.9305,132.9305,132.9305,132.9305,132.9305
0.3996,123.1724,123.1724,123.1724,123.1724,123.1724,123.1724
0.4,111.4717,111.4717,111.4717,111.4717,111.4717,111.4717
