time(s),300sample,320sample,340sample,360sample,380sample,400sample
0.2984,104.9262,104.9262,104.9262,104.9262,104.9262,104.9262
0.2988,119.9165,119.9165,119.9165,119.9165,119.9165,119.9165
0.2992,133.0531,133.0531,133.0531,133.0531,133.0531,133.0531
0.2996,144.1332,144.1332,144.1332,144.1332,144.1332,144.1332
0.3,152.9853,152.9853,152.9853,152.9853,152.9853,152.9853
0.3004,159.4728,159.4728,159.4728,159.4728,159.4728,159.4728
0.3008,163.4952,163.4952,163.4952,163.4952,163.4952,163.4952
0.3012,164.9905,164.9905,164.9905,164.9905,164.9905,164.9905
0.3016,163.9354,163.9354,163.9354,163.9354,163.9354,163.9354
0.302,160.3464,160.3464,160.3464,160.3464,160.3464,160.3464
0.3024,154.2789,154.2789,154.2789,154.2789,154.2789,154.2789
0.3028,145.8267,145.8267,145.8267,145.8267,145.8267,145.8267
0.3032,135.1204,135.1204,135.1204,135.1204,135.1204,135.1204
0.3036,122.3256,122.3256,122.3256,122.3256,122.3256,122.3256
0.304,107.6399,107.6399,107.6399,107.6399,107.6399,107.6399
0.3044,91.2904,91.2904,91.2904,91.2904,91.2904,91.2904
0.3048,73.5298,73.5298,73.5298,73.5298,73.5298,73.5298
0.3052,54.6327,54.6327,54.6327,54.6327,54.6327,54.6327
0.3056,34.8911,34.8911,34.8911,34.8911,34.8911,34.8911
0.306,14.6102,14.6102,14.6102,14.6102,14.6102,14.6102
0.3064,-5.8966,-5.8966,-5.8966,-5.8966,-5.8966,-5.8966
0.3068,-26.3122,-26.3122,-26.3122,-26.3122,-26.3122,-26.3122
0.3072,-46.3211,-46.3211,-46.3211,-46.3211,-46.3211,-46.3211
0.3076,-65.614,-65.614,-65.614,-65.614,-65.614,-65.614
0.308,-83.8927,-83.8927,-83.8927,-83.8927,-83.8927,-83.8927
0.3084,-100.8746,-100.8746,-100.8746,-100.8746,-100.8746,-100.8746
0.3088,-116.2973,-116.2973,-116.2973,-116.2973,-116.2973,-116.2973
0.3092,-129.9224,-129.9224,-129.9224,-129.9224,-129.9224,-129.9224
0.3096,-141.5393,-141.5393,-141.5393,-141.5393,-141.5393,-141.5393
0.31,-150.9683,-150.9683,-150.9683,-150.9683,-150.9683,-150.9683
0.3104,-158.0639,-158.0639,-158.0639,-158.0639,-158.0639,-158.0639
0.3108,-162.7162,-162.7162,-162.7162,-162.7162,-162.7162,-162.7162
0.3112,-164.8533,-164.8533,-164.8533,-164.8533,-164.8533,-164.8533
0.3116,-164.4423,-164.4423,-164.4423,-164.4423,-164.4423,-164.4423
0.312,-161.4895,-161.4895,-161.4895,-161.4895,-161.4895,-161.4895
0.3124,-156.0405,-156.0405,-156.0405,-156.0405,-156.0405,-156.0405
0.3128,-148.1796,-148.1796,-148.1796,-148.1796,-148.1796,-148.1796
0.3132,-138.0283,-138.0283,-138.0283,-138.0283,-138.0283,-138.0283
0.3136,-125.7434,-125.7434,-125.7434,-125.7434,-125.7434,-125.7434
0.314,-111.5148,-111.5148,-111.5148,-111.5148,-111.5148,-111.5148
0.3144,-95.5626,-95.5626,-95.5626,-95.5626,-95.5626,-95.5626
0.3148,-78.1333,-78.1333,-78.1333,-78.1333,-78.1333,-78.1333
0.3152,-59.4962,-59.4962,-59.4962,-59.4962,-59.4962,-59.4962
0.3156,-39.9395,-39.9395,-39.9395,-39.9395,-39.9395,-39.9395
0.316,-19.7654,-19.7654,-19.7654,-19.7654,-19.7654,-19.7654
0.3164,0.7142,0.7142,0.7142,0.7142,0.7142,0.7142
0.3168,21.1827,21.1827,21.1827,21.1827,21.1827,21.1827
0.3172,41.3239,41.3239,41.3239,41.3239,41.3239,41.3239
0.3176,60.8262,60.8262,60.8262,60.8262,60.8262,60.8262
0.318,79.3884,79.3884,79.3884,79.3884,79.3884,79.3884
0.3184,96.7234,96.7234,96.7234,96.7234,96.7234,96.7234
0.3188,112.5634,112.5634,112.5634,112.5634,112.5634,112.5634
0.3192,126.6635,126.6635,126.6635,126.6635,126.6635,126.6635
0.3196,138.8057,138.8057,138.8057,138.8057,138.8057,138.8057
0.32,148.8024,148.8024,148.8024,148.8024,148.8024,148.8024
0.3204,156.499,156.499,156.499,156.499,156.499,156.499
0.3208,161.7765,161.7765,161.7765,161.7765,161.7765,161.7765
0.3212,164.5535,164.5535,164.5535,164.5535,164.5535,164.5535
0.3216,164.7869,164.7869,164.7869,164.7869,164.7869,164.7869
0.322,162.4732,162.4732,162.4732,162.4732,162.4732,162.4732
0.3224,157.6482,157.6482,157.6482,157.6482,157.6482,157.6482
0.3228,150.3863,150.3863,150.3863,150.3863,150.3863,150.3863
0.3232,140.7999,140.7999,140.7999,140.7999,140.7999,140.7999
0.3236,129.0371,129.0371,129.0371,129.0371,129.0371,129.0371
0.324,115.2797,115.2797,115.2797,115.2797,115.2797,115.2797
0.3244,99.7405,99.7405,99.7405,99.7405,99.7405,99.7405
0.3248,82.6596,82.6596,82.6596,82.6596,82.6596,82.6596
0.3252,64.3009,64.3009,64.3009,64.3009,64.3009,64.3009
0.3256,44.9484,44.9484,44.9484,44.9484,44.9484,44.9484
0.326,24.9011,24.9011,24.9011,24.9011,24.9011,24.9011
0.3264,4.4689,4.4689,4.4689,4.4689,4.4689,4.4689
0.3268,-16.0324,-16.0324,-16.0324,-16.0324,-16.0324,-16.0324
0.3272,-36.2859,-36.2859,-36.2859,-36.2859,-36.2859,-36.2859
0.3276,-55.9785,-55.9785,-55.9785,-55.9785,-55.9785,-55.9785
0.328,-74.8058,-74.8058,-74.8058,-74.8058,-74.8058,-74.8058
0.3284,-92.4768,-92.4768,-92.4768,-92.4768,-92.4768,-92.4768
0.3288,-108.7184,-108.7184,-108.7184,-108.7184,-108.7184,-108.7184
0.3292,-123.2796,-123.2796,-123.2796,-123.2796,-123.2796,-123.2796
0.3296,-135.9351,-135.9351,-135.9351,-135.9351,-135.9351,-135.9351
0.33,-146.4895,-146.4895,-146.4895,-146.4895,-146.4895,-146.4895
0.3304,-154.7796,-154.7796,-154.7796,-154.7796,-154.7796,-154.7796
0.3308,-160.6773,-160.6773,-160.6773,-160.6773,-160.6773,-160.6773
0.3312,-164.0913,-164.0913,-164.0913,-164.0913,-164.0913,-164.0913
0.3316,-164.9689,-164.9689,-164.9689,-164.9689,-164.9689,-164.9689
0.332,-163.2966,-163.2966,-163.2966,-163.2966,-163.2966,-163.2966
0.3324,-159.1002,-159.1002,-159.1002,-159.1002,-159.1002,-159.1002
0.3328,-152.4445,-152.4445,-152.4445,-152.4445,-152.4445,-152.4445
0.3332,-143.4325,-143.4325,-143.4325,-143.4325,-143.4325,-143.4325
0.3336,-132.2034,-132.2034,-132.2034,-132.2034,-132.2034,-132.2034
0.334,-118.9309,-118.9309,-118.9309,-118.9309,-118.9309,-118.9309
0.3344,-103.82,-103.82,-103.82,-103.82,-103.82,-103.82
0.3348,-87.1043,-87.1043,-87.1043,-87.1043,-87.1043,-87.1043
0.3352,-69.0422,-69.0422,-69.0422,-69.0422,-69.0422,-69.0422
0.3356,-49.913,-49.913,-49.913,-49.913,-49.913,-49.913
0.336,-30.0122,-30.0122,-30.0122,-30.0122,-30.0122,-30.0122
0.3364,-9.6476,-9.6476,-9.6476,-9.6476,-9.6476,-9.6476
0.3368,10.8662,10.8662,10.8662,10.8662,10.8662,10.8662
0.3372,31.2121,31.2121,31.2121,31.2121,31.2121,31.2121
0.3376,51.0754,51.0754,51.0754,51.0754,51.0754,51.0754
0.338,70.1493,70.1493,70.1493,70.1493,70.1493,70.1493
0.3384,88.1389,88.1389,88.1389,88.1389,88.1389,88.1389
0.3388,104.7661,104.7661,104.7661,104.7661,104.7661,104.7661
0.3392,119.774,119.774,119.774,119.774,119.774,119.774
0.3396,132.9304,132.9304,132.9304,132.9304,132.9304,132.9304
0.34,144.0321,144.0321,144.0321,144.0321,144.0321,144.0321
0.3404,152.9075,152.9075,152.9075,152.9075,152.9075,152.9075
0.3408,159.4194,159.4194,159.4194,159.4194,159.4194,159.4194
0.3412,163.4671,163.4671,163.4671,163.4671,163.4671,163.4671
0.3416,164.9881,164.9881,164.9881,164.9881,164.9881,164.9881
0.342,163.9588,163.9588,163.9588,163.9588,163.9588,163.9588
0.3424,160.3952,160.3952,160.3952,160.3952,160.3952,160.3952
0.3428,154.3523,154.3523,154.3523,154.3523,154.3523,154.3523
0.3432,145.9236,145.9236,145.9236,145.9236,145.9236,145.9236
0.3436,135.2393,135.2393,135.2393,135.2393,135.2393,135.2393
0.344,122.4646,122.4646,122.4646,122.4646,122.4646,122.4646
0.3444,107.797,107.797,107.797,107.797,107.797,107.797
0.3448,91.4631,91.4631,91.4631,91.4631,91.4631,91.4631
0.3452,73.7154,73.7154,73.7154,73.7154,73.7154,73.7154
0.3456,54.8283,54.8283,54.8283,54.8283,54.8283,54.8283
0.346,35.0937,35.0937,35.0937,35.0937,35.0937,35.0937
0.3464,14.8167,14.8167,14.8167,14.8167,14.8167,14.8167
0.3468,-5.6893,-5.6893,-5.6893,-5.6893,-5.6893,-5.6893
0.3472,-26.1075,-26.1075,-26.1075,-26.1075,-26.1075,-26.1075
0.3476,-46.122,-46.122,-46.122,-46.122,-46.122,-46.122
0.348,-65.4237,-65.4237,-65.4237,-65.4237,-65.4237,-65.4237
0.3484,-83.7141,-83.7141,-83.7141,-83.7141,-83.7141,-83.7141
0.3488,-100.7105,-100.7105,-100.7105,-100.7105,-100.7105,-100.7105
0.3492,-116.1502,-116.1502,-116.1502,-116.1502,-116.1502,-116.1502
0.3496,-129.7945,-129.7945,-129.7945,-129.7945,-129.7945,-129.7945
0.35,-141.4326,-141.4326,-141.4326,-141.4326,-141.4326,-141.4326
0.3504,-150.8846,-150.8846,-150.8846,-150.8846,-150.8846,-150.8846
0.3508,-158.0043,-158.0043,-158.0043,-158.0043,-158.0043,-158.0043
0.3512,-162.6817,-162.6817,-162.6817,-162.6817,-162.6817,-162.6817
0.3516,-164.8445,-164.8445,-164.8445,-164.8445,-164.8445,-164.8445
0.352,-164.4592,-164.4592,-164.4592,-164.4592,-164.4592,-164.4592
0.3524,-161.5319,-161.5319,-161.5319,-161.5319,-161.5319,-161.5319
0.3528,-156.1078,-156.1078,-156.1078,-156.1078,-156.1078,-156.1078
0.3532,-148.2707,-148.2707,-148.2707,-148.2707,-148.2707,-148.2707
0.3536,-138.1418,-138.1418,-138.1418,-138.1418,-138.1418,-138.1418
0.354,-125.8775,-125.8775,-125.8775,-125.8775,-125.8775,-125.8775
0.3544,-111.6676,-111.6676,-111.6676,-111.6676,-111.6676,-111.6676
0.3548,-95.7316,-95.7316,-95.7316,-95.7316,-95.7316,-95.7316
0.3552,-78.3158,-78.3158,-78.3158,-78.3158,-78.3158,-78.3158
0.3556,-59.6895,-59.6895,-59.6895,-59.6895,-59.6895,-59.6895
0.356,-40.1406,-40.1406,-40.1406,-40.1406,-40.1406,-40.1406
0.3564,-19.9712,-19.9712,-19.9712,-19.9712,-19.9712,-19.9712
0.3568,0.5068,0.5068,0.5068,0.5068,0.5068,0.5068
0.3572,20.9771,20.9771,20.9771,20.9771,20.9771,20.9771
0.3576,41.1231,41.1231,41.1231,41.1231,41.1231,41.1231
0.358,60.6334,60.6334,60.6334,60.6334,60.6334,60.6334
0.3584,79.2066,79.2066,79.2066,79.2066,79.2066,79.2066
0.3588,96.5554,96.5554,96.5554,96.5554,96.5554,96.5554
0.3592,112.4117,112.4117,112.4117,112.4117,112.4117,112.4117
0.3596,126.5305,126.5305,126.5305,126.5305,126.5305,126.5305
0.36,138.6935,138.6935,138.6935,138.6935,138.6935,138.6935
0.3604,148.7127,148.7127,148.7127,148.7127,148.7127,148.7127
0.3608,156.4332,156.4332,156.4332,156.4332,156.4332,156.4332
0.3612,161.7356,161.7356,161.7356,161.7356,161.7356,161.7356
0.3616,164.5381,164.5381,164.5381,164.5381,164.5381,164.5381
0.362,164.7973,164.7973,164.7973,164.7973,164.7973,164.7973
0.3624,162.5093,162.5093,162.5093,162.5093,162.5093,162.5093
0.3628,157.7092,157.7092,157.7092,157.7092,157.7092,157.7092
0.3632,150.4715,150.4715,150.4715,150.4715,150.4715,150.4715
0.3636,140.9079,140.9079,140.9079,140.9079,140.9079,140.9079
0.364,129.1662,129.1662,129.1662,129.1662,129.1662,129.1662
0.3644,115.428,115.428,115.428,115.428,115.428,115.428
0.3648,99.9056,99.9056,99.9056,99.9056,99.9056,99.9056
0.3652,82.8389,82.8389,82.8389,82.8389,82.8389,82.8389
0.3656,64.4918,64.4918,64.4918,64.4918,64.4918,64.4918
0.366,45.1479,45.1479,45.1479,45.1479,45.1479,45.1479
0.3664,25.1061,25.1061,25.1061,25.1061,25.1061,25.1061
0.3668,4.6762,4.6762,4.6762,4.6762,4.6762,4.6762
0.3672,-15.826,-15.826,-15.826,-15.826,-15.826,-15.826
0.3676,-36.0836,-36.0836,-36.0836,-36.0836,-36.0836,-36.0836
0.368,-55.7834,-55.7834,-55.7834,-55.7834,-55.7834,-55.7834
0.3684,-74.6209,-74.6209,-74.6209,-74.6209,-74.6209,-74.6209
0.3688,-92.305,-92.305,-92.305,-92.305,-92.305,-92.305
0.3692,-108.5624,-108.5624,-108.5624,-108.5624,-108.5624,-108.5624
0.3696,-123.1416,-123.1416,-123.1416,-123.1416,-123.1416,-123.1416
0.37,-135.8175,-135.8175,-135.8175,-135.8175,-135.8175,-135.8175
0.3704,-146.394,-146.394,-146.394,-146.394,-146.394,-146.394
0.3708,-154.7077,-154.7077,-154.7077,-154.7077,-154.7077,-154.7077
0.3712,-160.63,-160.63,-160.63,-160.63,-160.63,-160.63
0.3716,-164.0694,-164.0694,-164.0694,-164.0694,-164.0694,-164.0694
0.372,-164.9728,-164.9728,-164.9728,-164.9728,-164.9728,-164.9728
0.3724,-163.3262,-163.3262,-163.3262,-163.3262,-163.3262,-163.3262
0.3728,-159.155,-159.155,-159.155,-159.155,-159.155,-159.155
0.3732,-152.5237,-152.5237,-152.5237,-152.5237,-152.5237,-152.5237
0.3736,-143.5349,-143.5349,-143.5349,-143.5349,-143.5349,-143.5349
0.374,-132.3274,-132.3274,-132.3274,-132.3274,-132.3274,-132.3274
0.3744,-119.0745,-119.0745,-119.0745,-119.0745,-119.0745,-119.0745
0.3748,-103.981,-103.981,-103.981,-103.981,-103.981,-103.981
0.3752,-87.2803,-87.2803,-87.2803,-87.2803,-87.2803,-87.2803
0.3756,-69.2305,-69.2305,-69.2305,-69.2305,-69.2305,-69.2305
0.376,-50.1106,-50.1106,-50.1106,-50.1106,-50.1106,-50.1106
0.3764,-30.2161,-30.2161,-30.2161,-30.2161,-30.2161,-30.2161
0.3768,-9.8545,-9.8545,-9.8545,-9.8545,-9.8545,-9.8545
0.3772,10.6593,10.6593,10.6593,10.6593,10.6593,10.6593
0.3776,31.0084,31.0084,31.0084,31.0084,31.0084,31.0084
0.378,50.8782,50.8782,50.8782,50.8782,50.8782,50.8782
0.3784,69.9616,69.9616,69.9616,69.9616,69.9616,69.9616
0.3788,87.9636,87.9636,87.9636,87.9636,87.9636,87.9636
0.3792,104.6059,104.6059,104.6059,104.6059,104.6059,104.6059
0.3796,119.6313,119.6313,119.6313,119.6313,119.6313,119.6313
0.38,132.8075,132.8075,132.8075,132.8075,132.8075,132.8075
0.3804,143.9309,143.9309,143.9309,143.9309,143.9309,143.9309
0.3808,152.8295,152.8295,152.8295,152.8295,152.8295,152.8295
0.3812,159.3658,159.3658,159.3658,159.3658,159.3658,159.3658
0.3816,163.4388,163.4388,163.4388,163.4388,163.4388,163.4388
0.382,164.9855,164.9855,164.9855,164.9855,164.9855,164.9855
0.3824,163.982,163.982,163.982,163.982,163.982,163.982
0.3828,160.4437,160.4437,160.4437,160.4437,160.4437,160.4437
0.3832,154.4255,154.4255,154.4255,154.4255,154.4255,154.4255
0.3836,146.0203,146.0203,146.0203,146.0203,146.0203,146.0203
0.384,135.358,135.358,135.358,135.358,135.358,135.358
0.3844,122.6035,122.6035,122.6035,122.6035,122.6035,122.6035
0.3848,107.9539,107.9539,107.9539,107.9539,107.9539,107.9539
0.3852,91.6356,91.6356,91.6356,91.6356,91.6356,91.6356
0.3856,73.9008,73.9008,73.9008,73.9008,73.9008,73.9008
0.386,55.0238,55.0238,55.0238,55.0238,55.0238,55.0238
0.3864,35.2963,35.2963,35.2963,35.2963,35.2963,35.2963
0.3868,15.0232,15.0232,15.0232,15.0232,15.0232,15.0232
0.3872,-5.4821,-5.4821,-5.4821,-5.4821,-5.4821,-5.4821
0.3876,-25.9027,-25.9027,-25.9027,-25.9027,-25.9027,-25.9027
0.388,-45.9229,-45.9229,-45.9229,-45.9229,-45.9229,-45.9229
0.3884,-65.2333,-65.2333,-65.2333,-65.2333,-65.2333,-65.2333
0.3888,-83.5353,-83.5353,-83.5353,-83.5353,-83.5353,-83.5353
0.3892,-100.5461,-100.5461,-100.5461,-100.5461,-100.5461,-100.5461
0.3896,-116.0028,-116.0028,-116.0028,-116.0028,-116.0028,-116.0028
0.39,-129.6664,-129.6664,-129.6664,-129.6664,-129.6664,-129.6664
0.3904,-141.3257,-141.3257,-141.3257,-141.3257,-141.3257,-141.3257
0.3908,-150.8005,-150.8005,-150.8005,-150.8005,-150.8005,-150.8005
0.3912,-157.9444,-157.9444,-157.9444,-157.9444,-157.9444,-157.9444
0.3916,-162.6469,-162.6469,-162.6469,-162.6469,-162.6469,-162.6469
0.392,-164.8353,-164.8353,-164.8353,-164.8353,-164.8353,-164.8353
0.3924,-164.4759,-164.4759,-164.4759,-164.4759,-164.4759,-164.4759
0.3928,-161.5741,-161.5741,-161.5741,-161.5741,-161.5741,-161.5741
0.3932,-156.1748,-156.1748,-156.1748,-156.1748,-156.1748,-156.1748
0.3936,-148.3616,-148.3616,-148.3616,-148.3616,-148.3616,-148.3616
0.394,-138.255,-138.255,-138.255,-138.255,-138.255,-138.255
0.3944,-126.0115,-126.0115,-126.0115,-126.0115,-126.0115,-126.0115
0.3948,-111.8201,-111.8201,-111.8201,-111.8201,-111.8201,-111.8201
0.3952,-95.9004,-95.9004,-95.9004,-95.9004,-95.9004,-95.9004
0.3956,-78.4983,-78.4983,-78.4983,-78.4983,-78.4983,-78.4983
0.396,-59.8828,-59.8828,-59.8828,-59.8828,-59.8828,-59.8828
0.3964,-40.3417,-40.3417,-40.3417,-40.3417,-40.3417,-40.3417
0.3968,-20.177,-20.177,-20.177,-20.177,-20.177,-20.177
0.3972,0.2995,0.2995,0.2995,0.2995,0.2995,0.2995
0.3976,20.7714,20.7714,20.7714,20.7714,20.7714,20.7714
0.398,40.9222,40.9222,40.9222,40.9222,40.9222,40.9222
0.3984,60.4405,60.4405,60.4405,60.4405,60.4405,60.4405
0.3988,79.0246,79.0246,79.0246,79.0246,79.0246,79.0246
0.3992,96.3872,96.3872,96.3872,96.3872,96.3872,96.3872
0.3996,112.2599,112.2599,112.2599,112.2599,112.2599,112.2599
0.4,126.3973,126.3973,126.3973,126.3973,126.3973,126.3973
