time(s),48.0Hz,48.25Hz,48.5Hz,48.75Hz,49.0Hz,49.25Hz,49.5Hz,49.75Hz,50.0Hz,50.25Hz,50.5Hz,50.75Hz,51.0Hz,51.25Hz,51.5Hz,51.75Hz,52.0Hz
0.3436,-130.6718,-74.246,3.2879,79.8871,133.7744,149.6295,122.9448,61.3069,-17.7606,-91.7788,-139.7042,-147.9116,-114.0677,-47.7943,32.0671,102.8118,144.327
0.3438,-125.9941,-66.2118,12.416,87.5099,137.6964,148.6913,117.3651,52.6341,-27.0779,-99.0828,-142.8865,-146.0213,-107.595,-38.5446,41.4764,109.6923,146.6872
0.344,-120.8582,-57.9342,21.498,94.8044,141.0966,147.1838,111.3315,43.7556,-36.2883,-105.9919,-145.4935,-143.5372,-100.6805,-29.1352,50.7121,116.1092,148.4213
0.3442,-115.2827,-49.4437,30.5001,101.7432,143.962,145.1127,104.8672,34.7062,-45.3555,-112.4786,-147.5149,-140.4696,-93.3526,-19.6049,59.7355,122.0352,149.5219
0.3444,-109.2879,-40.7715,39.389,108.3003,146.2817,142.486,97.9972,25.5211,-54.2437,-118.5168,-148.9423,-136.8309,-85.6414,-9.9933,68.5088,127.4453,149.9842
0.3446,-102.8956,-31.9494,48.1316,114.451,148.0469,139.3137,90.7482,16.2363,-62.9178,-124.0827,-149.7702,-132.6358,-77.5786,-0.3403,76.9952,132.3166,149.8063
0.3448,-96.129,-23.01,56.6955,120.1724,149.251,135.6079,83.1482,6.8881,-71.3436,-129.1539,-149.9951,-127.9015,-69.1973,9.3141,85.1593,136.6285,148.989
0.345,-89.0128,-13.9859,65.0489,125.4429,149.8894,131.3829,75.2266,-2.487,-79.4879,-133.7104,-149.6161,-122.6471,-60.5318,18.9298,92.9669,140.3628,147.5357
0.3452,-81.5729,-4.9105,73.1607,130.2428,149.9597,126.6548,67.014,-11.8524,-87.3184,-137.7338,-148.6348,-116.8941,-51.6178,28.4671,100.3852,143.5038,145.4527
0.3454,-73.8362,4.183,81.0008,134.5541,149.4616,121.4417,58.5422,-21.1715,-94.8044,-141.2082,-147.0551,-110.6659,-42.4918,37.8864,107.3832,146.038,142.7488
0.3456,-65.831,13.2611,88.5401,138.3605,148.397,115.7637,49.8439,-30.4078,-101.9162,-144.1198,-144.8835,-103.9876,-33.1914,47.1486,113.9316,147.9549,139.4356
0.3458,-57.5863,22.2905,95.7507,141.6478,146.7699,109.6423,40.9529,-39.5254,-108.6258,-146.4569,-142.1285,-96.8866,-23.7547,56.2153,120.003,149.2463,135.5272
0.346,-49.1322,31.238,102.6057,144.4038,144.5865,103.1012,31.9034,-48.4885,-114.9067,-148.2101,-138.8013,-89.3917,-14.2205,65.0489,125.572,149.9068,131.0404
0.3462,-40.4993,40.0706,109.0797,146.6179,141.855,96.1652,22.7305,-57.2622,-120.7341,-149.3727,-134.9154,-81.5333,-4.6279,73.6128,130.6152,149.9335,125.9941
0.3464,-31.7192,48.756,115.1486,148.282,138.5859,88.861,13.4697,-65.8121,-126.085,-149.9397,-130.4863,-73.3434,4.9837,81.8714,135.1116,149.3264,120.4101
0.3466,-22.8237,57.2622,120.79,149.3898,134.7916,81.2166,4.1568,-74.1049,-130.9383,-149.9092,-125.5318,-64.8554,14.5749,89.7906,139.0422,148.088,114.3122
0.3468,-13.8452,65.5579,125.9828,149.937,130.4863,73.2612,-5.1721,-82.1082,-135.2749,-149.281,-120.0721,-56.1036,24.1062,97.3376,142.3908,146.2235,107.7262
0.347,-4.8163,73.6128,130.7078,149.9218,125.6864,65.0253,-14.4811,-89.7906,-139.0776,-148.0579,-114.1289,-47.1237,33.5386,104.4809,145.1432,143.7409,100.6805
0.3472,4.2301,81.397,134.9474,149.3441,120.4101,56.5404,-23.7341,-97.1223,-142.3314,-146.2445,-107.7262,-37.9523,42.8332,111.191,147.2879,140.6506,93.205
0.3474,13.2611,88.8821,138.6859,148.2061,114.6775,47.8389,-32.8952,-104.0744,-145.0235,-143.8482,-100.8899,-28.6265,51.9519,117.4401,148.8159,136.9657,85.3317
0.3476,22.2439,96.0406,141.9094,146.5121,108.5102,38.9543,-41.9291,-110.6199,-147.1433,-140.8785,-93.6474,-19.1843,60.8574,123.2023,149.7209,132.7018,77.0941
0.3478,31.1458,102.8461,144.606,144.2684,101.9316,29.9206,-50.8008,-116.7332,-148.6823,-137.3473,-86.0279,-9.6642,69.513,128.4536,149.999,127.8769,68.5274
0.348,39.9344,109.2736,146.7655,141.4834,94.9666,20.7723,-59.4761,-122.3904,-149.6346,-133.2686,-78.062,-0.1047,77.8831,133.1723,149.6491,122.5113,59.6683
0.3482,48.5777,115.2995,148.3801,138.1676,87.6417,11.5444,-67.9212,-127.5694,-149.9963,-128.6586,-69.7819,9.4552,85.9335,137.3389,148.6726,116.6279,50.5544
0.3484,57.0444,120.9016,149.4437,134.3335,79.9846,2.2723,-76.1037,-132.2499,-149.7661,-123.5358,-61.2209,18.9766,93.631,140.936,147.0737,110.2514,41.2248
0.3486,65.3035,126.0595,149.9524,129.9953,72.0243,-7.0084,-83.9918,-136.4137,-148.9448,-117.9206,-52.4134,28.4209,100.9441,143.9487,144.859,103.4088,31.7192
0.3488,73.3252,130.754,149.9042,125.1695,63.7911,-16.2624,-91.555,-140.0446,-147.5357,-111.8354,-43.3949,37.7496,107.8428,146.3646,142.0378,96.129,22.0782
0.349,81.0801,134.968,149.2994,119.8741,55.316,-25.454,-98.764,-143.1282,-145.5444,-105.3043,-34.2017,46.9248,114.2986,148.1737,138.622,88.4429,12.343
0.3492,88.5401,138.6859,148.1401,114.1289,46.6313,-34.5482,-105.5911,-145.6526,-142.9786,-98.3535,-24.8707,55.9093,120.2851,149.3683,134.6257,80.3829,2.555
0.3494,95.6781,141.8941,146.4308,107.9555,37.7699,-43.5101,-112.0097,-147.608,-139.8486,-91.0107,-15.4397,64.6664,125.7778,149.9437,130.0658,71.983,-7.2438
0.3496,102.4681,144.5809,144.1777,101.3771,28.7652,-52.3054,-117.995,-148.9866,-136.1666,-83.3051,-5.9465,73.1607,130.754,149.8973,124.9614,63.2788,-17.0117
0.3498,108.8854,146.7363,141.3892,94.4184,19.6516,-60.9005,-123.5239,-149.783,-131.9473,-75.2674,3.5706,81.3574,135.1933,149.2295,119.3337,54.3071,-26.707
0.35,114.9067,148.3524,138.0757,87.1054,10.4635,-69.2623,-128.5751,-149.9943,-127.2072,-66.9297,13.0734,89.2234,139.0776,147.9428,113.2064,45.1059,-36.2883
0.3502,120.51,149.4233,134.2495,79.4657,1.2357,-77.3589,-133.1289,-149.6195,-121.9651,-58.3252,22.5235,96.7266,142.3908,146.0428,106.6052,35.7139,-45.7147
0.3504,125.675,149.945,129.9247,71.5278,-7.9968,-85.1593,-137.1678,-148.6601,-116.2417,-49.4882,31.8829,103.8366,145.1194,143.5372,99.5576,26.171,-54.946
0.3506,130.3828,149.9156,125.1175,63.3215,-17.199,-92.6336,-140.6761,-147.1198,-110.0595,-40.454,41.114,110.5244,147.2521,140.4365,92.0932,16.5174,-63.9427
0.3508,134.6165,149.3353,119.8457,54.8777,-26.3359,-99.7533,-143.6402,-145.0048,-103.4429,-31.2585,50.1796,116.7628,148.7802,136.7536,84.2432,6.794,-72.6665
0.351,138.3605,148.2061,114.1289,46.228,-35.3731,-106.4909,-146.0488,-142.3231,-96.4181,-21.9384,59.0432,122.5264,149.6974,132.5035,76.0405,-2.9581,-81.0801
0.3512,141.6013,146.5323,107.9882,37.4049,-44.2762,-112.8208,-147.8924,-139.0854,-89.0128,-12.5308,67.669,127.792,150.0,127.7041,67.5194,-12.6978,-89.1476
0.3514,144.327,144.3199,101.4466,28.4414,-53.0114,-118.7187,-149.164,-135.3043,-81.2562,-3.0733,76.0225,132.5379,149.6867,122.3752,58.7157,-22.3837,-96.8346
0.3516,146.5278,141.5771,94.5282,19.3713,-61.5458,-124.1621,-149.8586,-130.9945,-73.1789,6.3964,84.0698,136.7449,148.7588,116.5389,49.6661,-31.975,-104.1083
0.3518,148.1956,138.3139,87.2588,10.2284,-69.8468,-129.13,-149.9735,-126.1728,-64.8129,15.8407,91.7788,140.396,147.22,110.2194,40.4086,-41.4312,-110.9376
0.352,149.3244,134.5425,79.6654,1.0472,-77.8831,-133.6034,-149.5084,-120.8582,-56.191,25.2218,99.1182,143.4763,145.0769,103.4429,30.9819,-50.7121,-117.2934
0.3522,149.9101,130.2766,71.7762,-8.138,-85.6242,-137.5653,-148.4649,-115.0714,-47.3474,34.5024,106.0586,145.9732,142.338,96.2375,21.4254,-59.7787,-123.1485
0.3524,149.9505,125.5318,63.6204,-17.2926,-93.0408,-141.0004,-146.8472,-108.835,-38.3169,43.6454,112.572,147.8766,139.0147,88.6331,11.7793,-68.5926,-128.4779
0.3526,149.4455,120.3258,55.2284,-26.3823,-100.1047,-143.8956,-144.6615,-102.1733,-29.1352,52.6145,118.6323,149.1788,135.1207,80.6612,2.0839,-77.1165,-133.2589
0.3528,148.397,114.6775,46.6313,-35.3731,-106.7892,-146.2399,-141.9162,-95.1124,-19.8385,61.3738,124.2149,149.8745,130.6718,72.3548,-7.6203,-85.3144,-137.4712
0.353,146.8087,108.6077,37.8611,-44.2311,-113.0689,-148.0241,-138.622,-87.6799,-10.4635,69.8885,129.2975,149.9608,125.6864,63.7484,-17.2926,-93.1516,-141.0966
0.3532,144.6864,102.1388,28.9502,-52.9233,-118.9201,-149.2416,-134.7916,-79.9049,-1.0472,78.1246,133.8595,149.4374,120.1849,54.8777,-26.8925,-100.5951,-144.1198
0.3534,142.0378,95.2945,19.9319,-61.4168,-124.3205,-149.8876,-130.4398,-71.8176,8.3732,86.0493,137.8827,148.3064,114.19,45.7795,-36.3797,-107.6132,-146.5278
0.3536,138.8727,88.1,10.8395,-69.6799,-129.2497,-149.9597,-125.5834,-63.4497,17.7606,93.631,141.3507,146.5724,107.7262,36.4915,-45.7147,-114.1764,-148.3103
0.3538,135.2024,80.5817,1.7069,-77.6817,-133.689,-149.4576,-120.2413,-54.8339,27.0779,100.8395,144.2497,144.2425,100.8201,27.0521,-54.8582,-120.257,-149.4598
0.354,131.0404,72.7672,-7.4321,-85.3919,-137.6216,-148.3832,-114.4341,-46.0038,36.2883,107.646,146.568,141.3262,93.5001,17.5006,-63.7721,-125.8291,-149.9713
0.3542,126.4017,64.6853,-16.5434,-92.7818,-141.0325,-146.7406,-108.1843,-36.994,45.3555,114.0235,148.2962,137.8352,85.7961,7.8765,-72.419,-130.8693,-149.8427
0.3544,121.3033,56.3657,-25.5933,-99.8236,-143.9089,-144.5362,-101.516,-27.8397,54.2437,119.9464,149.4274,133.7838,77.7399,-1.7802,-80.7627,-135.3562,-149.0745
0.3546,115.7637,47.8389,-34.5482,-106.4909,-146.2399,-141.7783,-94.455,-18.5766,62.9178,125.3912,149.957,129.1885,69.3644,-11.4295,-88.7682,-139.2709,-147.67
0.3548,109.803,39.1363,-43.3748,-112.7587,-148.0165,-138.4775,-87.0287,-9.2409,71.3436,130.3362,149.8829,124.068,60.7042,-21.0315,-96.4021,-142.5969,-145.6351
0.355,103.4429,30.2899,-52.0403,-118.6034,-149.2321,-134.6465,-79.2658,0.1309,79.4879,134.7617,149.2054,118.443,51.7947,-30.5463,-103.6324,-145.32,-142.9786
0.3552,96.7066,21.3321,-60.5126,-124.0032,-149.8821,-130.2999,-71.1962,9.5022,87.3184,138.65,147.9273,112.3364,42.6726,-39.9344,-110.4287,-147.4287,-139.7118
0.3554,89.6186,12.296,-68.7602,-128.9377,-149.964,-125.4544,-62.8513,18.8363,94.8044,141.9856,146.0536,105.7731,33.3752,-49.1569,-116.7628,-148.9142,-135.8486
0.3556,82.2046,3.2147,-76.7525,-133.3885,-149.4774,-120.1285,-54.2632,28.0969,101.9162,144.7552,143.5919,98.7798,23.9408,-58.1756,-122.6079,-149.7702,-131.4056
0.3558,74.4916,-5.8785,-84.4597,-137.3389,-148.4243,-114.3427,-45.4653,37.2477,108.6258,146.9479,140.5521,91.3848,14.4081,-66.9531,-127.9398,-149.993,-126.4017
0.356,66.5076,-14.9501,-91.8533,-140.774,-146.8087,-108.119,-36.4915,46.2529,114.9067,148.5547,136.9465,83.6183,4.8163,-75.453,-132.736,-149.5817,-120.8582
0.3562,58.2818,-23.9667,-98.9058,-143.6809,-144.6365,-101.4813,-27.3765,55.0775,120.7341,149.5695,132.7896,75.5118,-4.7953,-83.64,-136.9764,-148.538,-114.7989
0.3564,49.8439,-32.8952,-105.5911,-146.0488,-141.9162,-94.455,-18.1557,63.6868,126.085,149.988,128.098,67.0983,-14.3873,-91.4803,-140.6433,-146.8664,-108.2495
0.3566,41.2248,-41.7028,-111.8842,-147.8687,-138.6579,-87.0671,-8.8646,72.0473,130.9383,149.8087,122.8908,58.412,-23.9202,-98.9412,-143.7214,-144.5739,-101.2381
0.3568,32.4557,-50.3572,-117.7619,-149.1339,-134.8741,-79.3457,0.4608,80.1263,135.2749,149.0322,117.1889,49.4882,-33.3548,-105.9919,-146.1978,-141.6702,-93.7946
0.357,23.5686,-58.8265,-123.2023,-149.8396,-130.5791,-71.3206,9.7843,87.8922,139.0776,147.6617,111.0151,40.3632,-42.6525,-112.6032,-148.0621,-138.1676,-85.9507
0.3572,14.5957,-67.0796,-128.1851,-149.9831,-125.7892,-63.0224,19.0701,95.3147,142.3314,145.7026,104.3944,31.0741,-51.7751,-118.7475,-149.3064,-134.0809,-77.7399
0.3574,5.5698,-75.0861,-132.692,-149.5639,-120.5224,-54.4828,28.282,102.3648,145.0235,143.1626,97.3535,21.6586,-60.6851,-124.3995,-149.9257,-129.4274,-69.1973
0.3576,-3.4764,-82.8167,-136.7062,-148.5836,-114.7989,-45.7346,37.3846,109.015,147.1433,140.0521,89.9206,12.1551,-69.3459,-129.5357,-149.9172,-124.2267,-60.3593
0.3578,-12.5099,-90.243,-140.2127,-147.0458,-108.6402,-36.8113,46.3426,115.2392,148.6823,136.3832,82.1257,2.6022,-77.722,-134.1349,-149.281,-118.5008,-51.2637
0.358,-21.498,-97.3376,-143.1985,-144.9564,-102.0698,-27.7471,55.1213,121.0131,149.6346,132.1708,74.0002,-6.9614,-85.7789,-138.1778,-148.0199,-112.2739,-41.9492
0.3582,-30.4078,-104.0744,-145.6526,-142.3231,-95.1124,-18.5766,63.6868,126.3142,149.9963,127.4315,65.5768,-16.4966,-93.4837,-141.6478,-146.139,-105.5725,-32.4557
0.3584,-39.2071,-110.4287,-147.5659,-139.1559,-87.7946,-9.335,72.006,131.1218,149.7661,122.1842,56.8894,-25.9647,-100.8046,-144.5306,-143.6463,-98.4247,-22.8237
0.3586,-47.8637,-116.3772,-148.9311,-135.4666,-80.144,-0.0576,80.0466,135.4171,148.9448,116.4499,47.9729,-35.3273,-107.7117,-146.814,-140.5521,-90.8608,-13.0942
0.3588,-56.3463,-121.898,-149.7434,-131.269,-72.1896,9.22,87.7776,139.1832,147.5357,110.2514,38.8633,-44.5462,-114.1764,-148.4888,-136.8695,-82.9128,-3.3089
0.359,-64.6239,-126.9708,-149.9996,-126.579,-63.9616,18.4623,95.1691,142.4056,145.5444,103.6134,29.5973,-53.5841,-120.1724,-149.5478,-132.6138,-74.6142,6.4906
0.3592,-72.6665,-131.577,-149.6987,-121.4141,-55.4912,27.6339,102.1925,145.0715,142.9786,96.5625,20.2121,-62.404,-125.675,-149.9868,-127.8029,-66.0003,16.2624
0.3594,-80.4447,-135.6995,-148.842,-115.7936,-46.8104,36.6997,108.8206,147.1707,139.8486,89.1266,10.7455,-70.9703,-130.6615,-149.8039,-122.4569,-57.1073,25.9647
0.3596,-87.9304,-139.3234,-147.4326,-109.7388,-37.9523,45.6249,115.0277,148.6948,136.1666,81.3354,1.2357,-79.248,-135.1116,-148.9999,-116.5983,-47.9729,35.5562
0.3598,-95.0962,-142.4352,-145.4757,-103.2722,-28.9502,54.3755,120.79,149.6379,131.9473,73.2201,-8.2791,-87.2035,-139.0069,-147.5781,-110.2514,-38.6357,44.996
0.36,-101.9162,-145.0235,-142.9786,-96.4181,-19.8385,62.9178,126.085,149.9963,127.2072,64.8129,-17.7606,-94.8044,-142.3314,-145.5444,-103.4429,-29.1352,54.2437
0.3602,-108.3655,-147.0788,-139.9506,-89.2024,-10.6515,71.2192,130.8923,149.7687,121.9651,56.1473,-27.1706,-102.0199,-145.0715,-142.9072,-96.2014,-19.5114,63.2598
0.3604,-114.4206,-148.5936,-136.4028,-81.6519,-1.4242,79.248,135.1933,148.956,116.2417,47.2579,-36.4712,-108.8206,-147.216,-139.6775,-88.557,-9.8052,72.006
0.3606,-120.0595,-149.5623,-132.3486,-73.7952,7.8086,86.9732,138.9714,147.5612,110.0595,38.1802,-45.6249,-115.1788,-148.7561,-135.8686,-80.5419,-0.0576,80.4447
0.3608,-125.2618,-149.9813,-127.8029,-65.6615,17.0117,94.3655,142.212,145.5898,103.4429,28.9502,-54.595,-121.0688,-149.6853,-131.4964,-72.1896,9.6903,88.5401
0.361,-130.0084,-149.8491,-122.7826,-57.2816,26.1503,101.3964,144.9024,143.0497,96.4181,19.6049,-63.3453,-126.4665,-150.0,-126.579,-63.5351,19.3972,96.2576
0.3612,-134.2822,-149.1662,-117.3064,-48.6867,35.1899,108.0391,147.0324,139.9506,89.0128,10.1814,-71.8406,-131.35,-149.6987,-121.1368,-54.6145,29.0221,103.5642
0.3614,-138.0675,-147.9351,-111.3946,-39.9091,44.096,114.2681,148.5936,136.3047,81.2562,0.7173,-80.0466,-135.6995,-148.7828,-115.1922,-45.4653,38.5244,110.4287
0.3616,-141.3507,-146.1602,-105.0691,-30.9819,52.8351,120.0595,149.5801,132.1262,73.1789,-8.7496,-87.9304,-139.4973,-147.2561,-108.7701,-36.1257,47.8637,116.8219
0.3618,-144.1198,-143.8482,-98.3535,-21.9384,61.3738,125.3912,149.988,127.4315,64.8129,-18.1817,-95.4602,-142.7279,-145.1246,-101.897,-26.6349,57.0008,122.7164
0.362,-146.3646,-141.0075,-91.2727,-12.8125,69.6799,130.2428,149.8158,122.2388,56.191,-27.5412,-102.6057,-145.3782,-142.3974,-94.6014,-17.0325,65.8968,128.0871
0.3622,-148.0771,-137.6486,-83.8529,-3.6387,77.722,134.5957,149.064,116.5686,47.3474,-36.791,-109.3381,-147.4374,-139.0854,-86.9135,-7.3588,74.5143,132.9111
0.3624,-149.251,-133.7838,-76.1217,5.5489,85.4694,138.4332,147.7357,110.4429,38.3169,-45.8942,-115.6304,-148.8972,-135.2024,-78.8653,2.3456,82.8167,137.1678
0.3626,-149.8821,-129.4274,-68.1079,14.7156,92.8929,141.7406,145.8359,103.8857,29.1352,-54.8144,-121.4571,-149.7516,-130.7642,-70.4901,12.0403,90.7691,140.8389
0.3628,-149.968,-124.5952,-59.8412,23.8271,99.9643,144.5053,143.372,96.9226,19.8385,-63.5161,-126.7949,-149.9971,-125.7892,-61.8226,21.6845,98.3377,143.9089
0.363,-149.5084,-119.3052,-51.3522,32.8492,106.6567,146.7167,140.3536,89.5808,10.4635,-71.9646,-131.6222,-149.6328,-120.2976,-52.8988,31.238,105.4906,146.3646
0.3632,-148.505,-113.5766,-42.6726,41.7481,112.945,148.3663,136.7922,81.889,1.0472,-80.1263,-135.9196,-148.6601,-114.3122,-43.7556,40.6606,112.1975,148.1956
0.3634,-146.9615,-107.4307,-33.8345,50.4903,118.8051,149.4478,132.7018,73.8772,-8.3732,-87.9686,-139.6698,-147.083,-107.8573,-34.431,49.9131,118.4301,149.394
0.3636,-144.8835,-100.8899,-24.8707,59.0432,124.2149,149.957,128.098,65.5768,-17.7606,-95.4602,-142.8578,-144.9078,-100.9596,-24.9637,58.9565,124.1621,149.9547
0.3638,-142.2784,-93.9783,-15.8147,67.3745,129.1539,149.892,122.9988,57.0201,-27.0779,-102.5713,-145.4706,-142.1435,-93.6474,-15.3928,67.7531,129.3691,149.8753
0.364,-139.1559,-86.7214,-6.6998,75.453,133.6034,149.2531,117.4238,48.2407,-36.2883,-109.2736,-147.4978,-138.8013,-85.9507,-5.7582,76.2661,134.0292,149.1562
0.3642,-135.5272,-79.1457,2.4399,83.2484,137.5465,148.0427,111.3946,39.2728,-45.3555,-115.5403,-148.9311,-134.8948,-77.901,3.9004,84.4597,138.1227,147.8005
0.3644,-131.4056,-71.2791,11.5705,90.7316,140.9682,146.2654,104.9345,30.1514,-54.2437,-121.3464,-149.7649,-130.4398,-69.5315,13.5427,92.2997,141.6323,145.8138
0.3646,-126.8061,-63.1506,20.6582,97.8743,143.8556,143.9281,98.0686,20.9123,-62.9178,-126.6688,-149.9958,-125.4544,-60.8765,23.129,99.7533,144.5432,143.2048
0.3648,-121.7453,-54.79,29.6691,104.6498,146.1978,141.0397,90.8233,11.5914,-71.3436,-131.4863,-149.6228,-119.959,-51.9716,32.6193,106.7892,146.8429,139.9845
0.365,-116.2417,-46.228,38.5699,111.0327,147.9858,137.6112,83.2267,2.2252,-79.4879,-135.7797,-148.6475,-113.9758,-42.8533,41.9744,113.378,148.5219,136.1666
0.3652,-110.3153,-37.4962,47.3275,116.9991,149.2129,133.6557,75.3081,-7.1496,-87.3184,-139.5319,-147.0737,-107.5293,-33.559,51.1554,119.4921,149.573,131.7676
0.3654,-103.9876,-28.6265,55.9093,122.5264,149.8745,129.1885,67.0983,-16.4966,-94.8044,-142.7279,-144.9078,-100.6456,-24.1269,60.1243,125.106,149.9918,126.8061
0.3656,-97.2818,-19.6516,64.2835,127.5941,149.968,124.2267,58.6289,-25.779,-101.9162,-145.3549,-142.1586,-93.3526,-14.5957,68.844,130.196,149.7765,121.3033
0.3658,-90.2221,-10.6045,72.419,132.1831,149.493,118.7891,49.9328,-34.9608,-108.6258,-147.4026,-138.837,-85.6801,-5.0047,77.2782,134.741,148.928,115.2827
0.366,-82.8342,-1.5184,80.2856,136.2762,148.4515,112.8967,41.0435,-44.0059,-114.9067,-148.8627,-134.9565,-77.6593,4.6069,85.3919,138.7218,147.4499,108.7701
0.3662,-75.1451,7.5733,87.854,139.858,146.8472,106.572,31.9955,-52.8792,-120.7341,-149.7294,-130.5327,-69.3227,14.1996,93.1516,142.1218,145.3485,101.7932
0.3664,-67.1826,16.6371,95.0962,142.9151,144.6864,99.8393,22.8237,-61.5458,-126.085,-149.9993,-125.5834,-60.7042,23.7341,100.5251,144.9267,142.6326,94.3818
0.3666,-58.9758,25.6398,101.9853,145.436,141.9771,92.7242,13.5636,-69.9719,-130.9383,-149.6713,-120.1285,-51.839,33.171,107.4818,147.1249,139.3137,86.5675
0.3668,-50.5544,34.5482,108.4957,147.4113,138.7297,85.2541,4.2511,-78.1246,-135.2749,-148.7466,-114.19,-42.7629,42.4718,113.9929,148.7071,135.4058,78.3837
0.367,-41.9492,43.3297,114.6032,148.8336,134.9565,77.4576,-5.0779,-85.9721,-139.0776,-147.2291,-107.7918,-33.513,51.5981,120.0312,149.6667,130.9255,69.8653
0.3672,-33.1914,51.9519,120.2851,149.6974,130.6718,69.3644,-14.3873,-93.4837,-142.3314,-145.1246,-100.9596,-24.1269,60.5126,125.572,149.9997,125.8918,61.0488
0.3674,-24.3129,60.3832,125.5204,149.9996,125.8918,61.0057,-23.641,-100.63,-145.0235,-142.4417,-93.721,-14.6426,69.1787,130.592,149.7047,120.3258,51.9716
0.3676,-15.346,68.5926,130.2895,149.7391,120.6346,52.4134,-32.8032,-107.3832,-147.1433,-139.1911,-86.1051,-5.0989,77.5607,135.0706,148.7828,114.2511,42.6726
0.3678,-6.3232,76.5499,134.5749,148.9167,114.9201,43.6204,-41.8386,-113.7167,-148.6823,-135.3855,-78.1425,4.4656,85.6242,138.9891,147.2381,107.6934,33.1914
0.368,2.7226,84.2259,138.3605,147.5357,108.7701,34.6603,-50.7121,-119.606,-149.6346,-131.0404,-69.8653,14.012,93.3362,142.3314,145.0769,100.6805,23.5686
0.3682,11.7584,91.5923,141.6323,145.6012,102.2078,25.5675,-59.3895,-125.0279,-149.9963,-126.1728,-61.3069,23.5014,100.665,145.0835,142.3082,93.2419,13.8452
0.3684,20.7515,98.6221,144.3782,143.1204,95.2581,16.3769,-67.8372,-129.9614,-149.7661,-120.8024,-52.5017,32.8952,107.5804,147.2341,138.9438,85.4091,4.0626
0.3686,29.6691,105.2894,146.588,140.1026,87.9474,7.1235,-76.0225,-134.387,-148.9448,-114.9504,-43.4851,42.1553,114.0541,148.7742,134.9976,77.2153,-5.7372
0.3688,38.4788,111.5698,148.2534,136.5593,80.3033,-2.1572,-83.9137,-138.2876,-147.5357,-108.6402,-34.2934,51.244,120.0595,149.6974,130.4863,68.6951,-15.5126
0.369,47.1486,117.4401,149.3683,132.5035,72.3548,-11.4295,-91.4803,-141.6478,-145.5444,-101.897,-24.9637,60.1243,125.572,149.9999,125.4286,59.8844,-25.2218
0.3692,55.6468,122.8788,149.9286,127.9507,64.1321,-20.6582,-98.6931,-144.4547,-142.9786,-94.7476,-15.5335,68.7602,130.5688,149.6805,119.8457,50.8205,-34.8233
0.3694,63.9427,127.8659,149.9321,122.9178,55.6663,-29.8077,-105.5241,-146.6971,-139.8486,-87.2205,-6.0407,77.1165,135.0296,148.7405,113.7611,41.5419,-44.2762
0.3696,72.006,132.3831,149.3789,117.4238,46.9895,-38.8431,-111.947,-148.3663,-136.1666,-79.3457,3.4764,85.1593,138.9359,147.1838,107.2002,32.0876,-53.54
0.3698,79.8073,136.4137,148.2709,111.4892,38.1346,-47.7297,-117.9368,-149.4558,-131.9473,-71.1547,12.9795,92.8559,142.2718,145.0168,100.1905,22.4976,-62.5754
0.37,87.3184,139.943,146.6124,105.1364,29.1352,-56.4336,-123.4705,-149.9614,-127.2072,-62.6801,22.4303,100.1749,145.0235,142.2485,92.7613,12.8125,-71.3436
0.3702,94.5119,142.958,144.4094,98.3891,20.0253,-64.9214,-128.5265,-149.881,-121.9651,-53.9556,31.7908,107.0866,147.1798,138.8905,84.9437,3.0733,-79.8073
0.3704,101.3617,145.4476,141.6702,91.2727,10.8395,-73.1607,-133.0855,-149.2151,-116.2417,-45.016,41.0234,113.5629,148.7317,134.9565,76.7704,-6.6789,-87.9304
0.3706,107.8428,147.4026,138.4049,83.8138,1.6127,-81.1197,-137.1296,-147.9661,-110.0595,-35.897,50.0908,119.5776,149.673,130.463,68.2758,-16.4029,-95.6781
0.3708,113.9316,148.8159,134.6257,76.0405,-7.6203,-88.7682,-140.6433,-146.139,-103.4429,-26.6349,58.9565,125.106,149.9997,125.4286,59.4953,-26.0575,-103.0175
0.371,119.606,149.6823,130.3466,67.9819,-16.8244,-96.0768,-143.613,-143.7409,-96.4181,-17.2666,67.5849,130.1258,149.7105,119.8741,50.4657,-35.602,-109.9171
0.3712,124.8454,149.9985,125.5834,59.6683,-25.9647,-103.0175,-146.0273,-140.7812,-89.0128,-7.8295,75.9412,134.6165,148.8067,113.8225,41.2248,-44.996,-116.3475
0.3714,129.6307,149.7635,120.3539,51.1308,-35.0066,-109.5637,-147.8766,-137.2714,-81.2562,1.6388,83.9918,138.5599,147.2918,107.299,31.8113,-54.1997,-122.2813
0.3716,133.9445,148.978,114.6775,42.4014,-43.9158,-115.6904,-149.154,-133.2253,-73.1789,11.1006,91.7042,141.9399,145.1722,100.3307,22.2646,-63.1744,-127.6931
