time(s),10ms,40ms,70ms,100ms
0.2126,-34.2526,-33.5888,-27.7764,-18.1453
0.2128,-25.0153,-24.3548,-18.5576,-8.9402
0.213,-15.6793,-15.022,-9.24,0.3638
0.2132,-6.2813,-5.6274,0.1396,9.7296
0.2134,3.1414,3.7921,9.544,19.1204
0.2136,12.5517,13.1991,18.936,28.4987
0.2138,21.9125,22.5567,28.2786,37.8277
0.214,31.1868,31.8278,37.5347,47.0702
0.2142,40.338,40.9758,46.6678,56.1896
0.2144,49.33,49.9646,55.6418,65.15
0.2146,58.1273,58.7588,64.4211,73.9157
0.2148,66.6953,67.3236,72.9711,82.4521
0.215,75.0,75.6252,81.2579,90.7254
0.2152,83.0087,83.6308,89.2488,98.7027
0.2154,90.6899,91.3088,96.9121,106.3525
0.2156,98.0131,98.629,104.2176,113.6444
0.2158,104.9495,105.5623,111.1363,120.5496
0.216,111.4717,112.0815,117.6409,127.0406
0.2162,117.554,118.1607,123.7056,133.0918
0.2164,123.1724,123.7761,129.3064,138.6791
0.2166,128.3046,128.9053,134.4211,143.7804
0.2168,132.9305,133.5282,139.0296,148.3754
0.217,137.0318,137.6265,143.1135,152.4458
0.2172,140.5923,141.184,146.6566,155.9755
0.2174,143.5979,144.1867,149.6449,158.9504
0.2176,146.0368,146.6227,152.0666,161.3586
0.2178,147.8994,148.4823,153.9119,163.1906
0.218,149.1783,149.7583,155.1737,164.4389
0.2182,149.8684,150.4455,155.8467,165.0985
0.2184,149.9671,150.5413,155.9283,165.1668
0.2186,149.4739,150.0453,155.4181,164.6432
0.2188,148.3908,148.9594,154.3181,163.5299
0.219,146.7221,147.2878,152.6325,161.8309
0.2192,144.4744,145.0372,150.3679,159.553
0.2194,141.6565,142.2165,147.5331,156.7049
0.2196,138.2795,138.8367,144.1394,153.2979
0.2198,134.3568,134.9112,140.1999,149.3451
0.22,129.9038,130.4555,135.7303,144.8622
0.2202,124.9382,125.4871,130.7481,139.8667
0.2204,119.4795,120.0257,125.2728,134.3782
0.2206,113.5493,114.0928,119.326,128.4182
0.2208,107.1709,107.7117,112.9312,122.0101
0.221,100.3696,100.9077,106.1135,115.1792
0.2212,93.1722,93.7076,98.8996,107.9522
0.2214,85.607,86.1398,91.3182,100.3575
0.2216,77.7041,78.2341,83.3989,92.425
0.2218,69.4944,70.0218,75.173,84.186
0.222,61.0105,61.5353,66.6729,75.6727
0.2222,52.2858,52.808,57.932,66.9187
0.2224,43.3548,43.8744,48.9849,57.9585
0.2226,34.2526,34.7696,39.8667,48.8272
0.2228,25.0153,25.5297,30.6134,39.5607
0.223,15.6793,16.1911,21.2613,30.1956
0.2232,6.2813,6.7906,11.8475,20.7687
0.2234,-3.1414,-2.6346,2.4089,11.317
0.2236,-12.5517,-12.0474,-7.0172,1.8778
0.2238,-21.9125,-21.4107,-16.3938,-7.5118
0.224,-31.1868,-30.6875,-25.6839,-16.8149
0.2242,-40.338,-39.8413,-34.8508,-25.9948
0.2244,-49.33,-48.8358,-43.8585,-35.0155
0.2246,-58.1273,-57.6356,-52.6714,-43.8414
0.2248,-66.6953,-66.206,-61.2549,-52.4379
0.225,-75.0,-74.5131,-69.5752,-60.7711
0.2252,-83.0087,-82.5243,-77.5994,-68.8083
0.2254,-90.6899,-90.2078,-85.2959,-76.5178
0.2256,-98.0131,-97.5335,-92.6345,-83.8693
0.2258,-104.9495,-104.4723,-99.5863,-90.834
0.226,-111.4717,-110.9969,-106.1238,-97.3844
0.2262,-117.554,-117.0815,-112.2214,-103.4948
0.2264,-123.1724,-122.7022,-117.855,-109.1413
0.2266,-128.3046,-127.8368,-123.0024,-114.3016
0.2268,-132.9305,-132.4651,-127.6434,-118.9555
0.227,-137.0318,-136.5687,-131.7598,-123.0847
0.2272,-140.5923,-140.1315,-135.3353,-126.673
0.2274,-143.5979,-143.1394,-138.3559,-129.7065
0.2276,-146.0368,-145.5806,-140.8098,-132.1731
0.2278,-147.8994,-147.4454,-142.6873,-134.0634
0.228,-149.1783,-148.7266,-143.981,-135.3699
0.2282,-149.8684,-149.419,-144.686,-136.0876
0.2284,-149.9671,-149.5199,-144.7995,-136.2139
0.2286,-149.4739,-149.0289,-144.321,-135.7482
0.2288,-148.3908,-147.9481,-143.2526,-134.6925
0.229,-146.7221,-146.2816,-141.5986,-133.0512
0.2292,-144.4744,-144.036,-139.3655,-130.8307
0.2294,-141.6565,-141.2203,-136.5621,-128.0401
0.2296,-138.2795,-137.8455,-133.1997,-124.6903
0.2298,-134.3568,-133.9249,-129.2914,-120.7947
0.23,-129.9038,-129.4741,-124.8529,-116.3689
0.2302,-124.9382,-124.5107,-119.9017,-111.4303
0.2304,-119.4795,-119.0541,-114.4574,-105.9986
0.2306,-113.5493,-113.126,-108.5415,-100.0953
0.2308,-107.1709,-106.7497,-102.1774,-93.7438
0.231,-100.3696,-99.9505,-95.3904,-86.9693
0.2312,-93.1722,-92.7552,-88.2071,-79.7987
0.2314,-85.607,-85.1921,-80.6562,-72.2603
0.2316,-77.7041,-77.2912,-72.7673,-64.3839
0.2318,-69.4944,-69.0836,-64.5718,-56.2009
0.232,-61.0105,-60.6018,-56.1019,-47.7436
0.2322,-52.2858,-51.8791,-47.3912,-39.0454
0.2324,-43.3548,-42.9501,-38.4741,-30.1408
0.2326,-34.2526,-33.85,-29.3859,-21.0651
0.2328,-25.0153,-24.6147,-20.1625,-11.8541
0.233,-15.6793,-15.2806,-10.8403,-2.5443
0.2332,-6.2813,-5.8847,-1.4562,6.8273
0.2334,3.1414,3.536,7.9528,16.2239
0.2336,12.5517,12.9444,17.3494,25.608
0.2338,21.9125,22.3032,26.6964,34.9427
0.234,31.1868,31.5755,35.9571,44.191
0.2342,40.338,40.7248,45.0947,53.3162
0.2344,49.33,49.7149,54.0732,62.2823
0.2346,58.1273,58.5103,62.857,71.0538
0.2348,66.6953,67.0764,71.4114,79.5959
0.235,75.0,75.3792,79.7027,87.8748
0.2352,83.0087,83.386,87.698,95.8578
0.2354,90.6899,91.0653,95.3657,103.5133
0.2356,98.0131,98.3866,102.6756,110.8109
0.2358,104.9495,105.3212,109.5987,117.7218
0.236,111.4717,111.8415,116.1077,124.2185
0.2362,117.554,117.922,122.1768,130.2753
0.2364,123.1724,123.5385,127.7819,135.8682
0.2366,128.3046,128.669,132.901,140.9751
0.2368,132.9305,133.293,137.5138,145.5757
0.237,137.0318,137.3925,141.602,149.6517
0.2372,140.5923,140.9512,145.1495,153.187
0.2374,143.5979,143.955,148.1421,156.1674
0.2376,146.0368,146.3922,150.568,158.5812
0.2378,147.8994,148.253,152.4177,160.4187
0.238,149.1783,149.5301,153.6837,161.6726
0.2382,149.8684,150.2185,154.361,162.3378
0.2384,149.9671,150.3154,154.4468,162.4116
0.2386,149.4739,149.8205,153.9409,161.8935
0.2388,148.3908,148.7357,152.845,160.7856
0.239,146.7221,147.0652,151.1636,159.0921
0.2392,144.4744,144.8158,148.9032,156.8197
0.2394,141.6565,141.9961,146.0726,153.9771
0.2396,138.2795,138.6175,142.6831,150.5755
0.2398,134.3568,134.6931,138.7478,146.6282
0.24,129.9038,130.2384,134.2823,142.1507
0.2402,124.9382,125.2711,129.3042,137.1606
0.2404,119.4795,119.8108,123.833,131.6775
0.2406,113.5493,113.8789,117.8904,125.7229
0.2408,107.1709,107.4989,111.4996,119.3202
0.241,100.3696,100.696,104.686,112.4947
0.2412,93.1722,93.4969,97.4762,105.273
0.2414,85.607,85.9302,89.8988,97.6837
0.2416,77.7041,78.0256,81.9836,89.7566
0.2418,69.4944,69.8143,73.7617,81.5229
0.242,61.0105,61.3288,65.2657,73.0149
0.2422,52.2858,52.6025,56.5288,64.2662
0.2424,43.3548,43.6699,47.5857,55.3113
0.2426,34.2526,34.5662,38.4715,46.1852
0.2428,25.0153,25.3273,29.2221,36.9241
0.243,15.6793,15.9897,19.8741,27.5642
0.2432,6.2813,6.5903,10.4642,18.1426
0.2434,-3.1414,-2.834,1.0295,8.6962
0.2436,-12.5517,-12.2458,-8.3927,-0.7378
0.2438,-21.9125,-21.6081,-17.7653,-10.1222
0.244,-31.1868,-30.884,-27.0515,-19.42
0.2442,-40.338,-40.0367,-36.2145,-28.5948
0.2444,-49.33,-49.0302,-45.2183,-37.6103
0.2446,-58.1273,-57.8291,-54.0273,-46.431
0.2448,-66.6953,-66.3985,-62.607,-55.0223
0.245,-75.0,-74.7047,-70.9234,-63.3504
0.2452,-83.0087,-82.7149,-78.9437,-71.3824
0.2454,-90.6899,-90.3975,-86.6364,-79.0867
0.2456,-98.0131,-97.7222,-93.9712,-86.4331
0.2458,-104.9495,-104.66,-100.9192,-93.3927
0.246,-111.4717,-111.1837,-107.4529,-99.938
0.2462,-117.554,-117.2674,-113.5467,-106.0433
0.2464,-123.1724,-122.8872,-119.1765,-111.6847
0.2466,-128.3046,-128.0209,-124.3201,-116.8399
0.2468,-132.9305,-132.6482,-128.9574,-121.4887
0.247,-137.0318,-136.7509,-133.07,-125.6129
0.2472,-140.5923,-140.3128,-136.6418,-129.1962
0.2474,-143.5979,-143.3198,-139.6587,-132.2246
0.2476,-146.0368,-145.7601,-142.1088,-134.6862
0.2478,-147.8994,-147.6241,-143.9826,-136.5714
0.248,-149.1783,-148.9043,-145.2727,-137.8729
0.2482,-149.8684,-149.5958,-145.9739,-138.5857
0.2484,-149.9671,-149.6959,-146.0837,-138.7069
0.2486,-149.4739,-149.204,-145.6016,-138.2362
0.2488,-148.3908,-148.1223,-144.5296,-137.1756
0.249,-146.7221,-146.4549,-142.8719,-135.5293
0.2492,-144.4744,-144.2085,-140.6351,-133.3039
0.2494,-141.6565,-141.3919,-137.8282,-130.5083
0.2496,-138.2795,-138.0162,-134.4621,-127.1536
0.2498,-134.3568,-134.0948,-130.5503,-123.2531
0.25,-129.9038,-129.6432,-126.1082,-118.8223
0.2502,-124.9382,-124.6789,-121.1534,-113.8789
0.2504,-119.4795,-119.2215,-115.7055,-108.4423
0.2506,-113.5493,-113.2925,-109.786,-102.5341
0.2508,-107.1709,-106.9155,-103.4184,-96.1777
0.251,-100.3696,-100.1154,-96.6278,-89.3984
0.2512,-93.1722,-92.9193,-89.4411,-82.2229
0.2514,-85.607,-85.3554,-81.8866,-74.6796
0.2516,-77.7041,-77.4537,-73.9942,-66.7985
0.2518,-69.4944,-69.2453,-65.7951,-58.6106
0.252,-61.0105,-60.7626,-57.3218,-50.1484
0.2522,-52.2858,-52.0391,-48.6076,-41.4455
0.2524,-43.3548,-43.1093,-39.6871,-32.5361
0.2526,-34.2526,-34.0084,-30.5954,-23.4556
0.2528,-25.0153,-24.7723,-21.3685,-14.2398
0.253,-15.6793,-15.4375,-12.0429,-4.9253
0.2532,-6.2813,-6.0408,-2.6553,4.4511
0.2534,3.1414,3.3807,6.757,13.8524
0.2536,12.5517,12.7899,16.157,23.2413
0.2538,21.9125,22.1494,25.5075,32.5807
0.254,31.1868,31.4226,34.7716,41.8337
0.2542,40.338,40.5726,43.9125,50.9637
0.2544,49.33,49.5635,52.8944,59.9345
0.2546,58.1273,58.3596,61.6815,68.7106
0.2548,66.6953,66.9264,70.2393,77.2574
0.255,75.0,75.23,78.534,85.541
0.2552,83.0087,83.2376,86.5326,93.5287
0.2554,90.6899,90.9176,94.2037,101.1888
0.2556,98.0131,98.2397,101.5169,108.4911
0.2558,104.9495,105.1749,108.4433,115.4065
0.256,111.4717,111.696,114.9556,121.9079
0.2562,117.554,117.7772,121.0279,127.9693
0.2564,123.1724,123.3945,126.6364,133.5669
0.2566,128.3046,128.5256,131.7587,138.6783
0.2568,132.9305,133.1504,136.3748,143.2835
0.257,137.0318,137.2506,140.4662,147.3641
0.2572,140.5923,140.81,144.0169,150.904
0.2574,143.5979,143.8145,147.0128,153.889
0.2576,146.0368,146.2524,149.4419,156.3073
0.2578,147.8994,148.1138,151.2948,158.1494
0.258,149.1783,149.3917,152.564,159.4078
0.2582,149.8684,150.0807,153.2445,160.0775
0.2584,149.9671,150.1783,153.3335,160.1558
0.2586,149.4739,149.6841,152.8307,159.6422
0.2588,148.3908,148.6,151.7381,158.5388
0.259,146.7221,146.9302,150.0598,156.8498
0.2592,144.4744,144.6814,147.8025,154.5819
0.2594,141.6565,141.8625,144.9751,151.7437
0.2596,138.2795,138.4845,141.5887,148.3466
0.2598,134.3568,134.5607,137.6565,144.4038
0.26,129.9038,130.1068,133.1941,139.9307
0.2602,124.9382,125.1401,128.2191,134.9451
0.2604,119.4795,119.6804,122.7511,129.4664
0.2606,113.5493,113.7492,116.8115,123.5162
0.2608,107.1709,107.3698,110.4238,117.1179
0.261,100.3696,100.5675,103.6133,110.2968
0.2612,93.1722,93.3691,96.4066,103.0795
0.2614,85.607,85.803,88.8322,95.4946
0.2616,77.7041,77.8991,80.92,87.5718
0.2618,69.4944,69.6884,72.7012,79.3425
0.262,61.0105,61.2036,64.2082,70.8389
0.2622,52.2858,52.4779,55.4743,62.0946
0.2624,43.3548,43.5459,46.5342,53.1439
0.2626,34.2526,34.4428,37.423,44.0222
0.2628,25.0153,25.2046,28.1766,34.7654
0.263,15.6793,15.8676,18.8316,25.4099
0.2632,6.2813,6.4687,9.4247,15.9925
0.2634,-3.1414,-2.9549,-0.007,6.5504
0.2636,-12.5517,-12.3662,-9.4263,-2.8793
0.2638,-21.9125,-21.7279,-18.796,-12.2594
0.264,-31.1868,-31.0031,-28.0792,-21.553
0.2642,-40.338,-40.1552,-37.2393,-30.7234
0.2644,-49.33,-49.1482,-46.2401,-39.7347
0.2646,-58.1273,-57.9464,-55.0463,-48.5512
0.2648,-66.6953,-66.5153,-63.623,-57.1383
0.265,-75.0,-74.8209,-71.9365,-65.4621
0.2652,-83.0087,-82.8305,-79.954,-73.4899
0.2654,-90.6899,-90.5125,-87.6438,-81.19
0.2656,-98.0131,-97.8366,-94.9757,-88.5322
0.2658,-104.9495,-104.7739,-101.9208,-95.4876
0.266,-111.4717,-111.297,-108.4517,-102.0287
0.2662,-117.554,-117.3802,-114.5426,-108.1299
0.2664,-123.1724,-122.9994,-120.1695,-113.7671
0.2666,-128.3046,-128.1325,-125.3104,-118.9181
0.2668,-132.9305,-132.7593,-129.9448,-123.5628
0.267,-137.0318,-136.8614,-134.0546,-127.6828
0.2672,-140.5923,-140.4228,-137.6236,-131.2619
0.2674,-143.5979,-143.4292,-140.6377,-134.2862
0.2676,-146.0368,-145.869,-143.085,-136.7437
0.2678,-147.8994,-147.7324,-144.956,-138.6248
0.268,-149.1783,-149.0121,-146.2433,-139.9223
0.2682,-149.8684,-149.7031,-146.9418,-140.6309
0.2684,-149.9671,-149.8026,-147.0488,-140.748
0.2686,-149.4739,-149.3102,-146.564,-140.2733
0.2688,-148.3908,-148.228,-145.4892,-139.2086
0.269,-146.7221,-146.5601,-143.8288,-137.5582
0.2692,-144.4744,-144.3131,-141.5893,-135.3288
0.2694,-141.6565,-141.496,-138.7796,-132.5291
0.2696,-138.2795,-138.1198,-135.4108,-129.1704
0.2698,-134.3568,-134.1979,-131.4963,-125.2659
0.27,-129.9038,-129.7457,-127.0515,-120.8311
0.2702,-124.9382,-124.7809,-122.094,-115.8836
0.2704,-119.4795,-119.323,-116.6434,-110.443
0.2706,-113.5493,-113.3935,-110.7213,-104.5308
0.2708,-107.1709,-107.016,-104.351,-98.1705
0.271,-100.3696,-100.2154,-97.5577,-91.3871
0.2712,-93.1722,-93.0188,-90.3683,-84.2076
0.2714,-85.607,-85.4544,-82.8112,-76.6604
0.2716,-77.7041,-77.5522,-74.9162,-68.7753
0.2718,-69.4944,-69.3433,-66.7145,-60.5835
0.272,-61.0105,-60.8601,-58.2385,-52.1174
0.2722,-52.2858,-52.1362,-49.5217,-43.4105
0.2724,-43.3548,-43.2059,-40.5986,-34.4972
0.2726,-34.2526,-34.1045,-31.5043,-25.4127
0.2728,-25.0153,-24.8679,-22.2748,-16.1931
0.273,-15.6793,-15.5326,-12.9466,-6.8747
0.2732,-6.2813,-6.1354,-3.5565,2.5057
0.2734,3.1414,3.2866,5.8585,11.9108
0.2736,12.5517,12.6961,15.261,21.3036
0.2738,21.9125,22.0562,24.6141,30.6469
0.274,31.1868,31.3298,33.8807,39.9038
0.2742,40.338,40.4803,43.0242,49.0376
0.2744,49.33,49.4716,52.0085,58.0122
0.2746,58.1273,58.2682,60.7982,66.7922
0.2748,66.6953,66.8355,69.3586,75.3428
0.275,75.0,75.1395,77.6557,83.6303
0.2752,83.0087,83.1475,85.6568,91.6218
0.2754,90.6899,90.828,93.3304,99.2857
0.2756,98.0131,98.1505,100.6461,106.5917
0.2758,104.9495,105.0862,107.575,113.511
0.276,111.4717,111.6078,114.0897,120.0161
0.2762,117.554,117.6894,120.1646,126.0813
0.2764,123.1724,123.3071,125.7755,131.6827
0.2766,128.3046,128.4387,130.9003,136.7979
0.2768,132.9305,133.0639,135.5188,141.4068
0.277,137.0318,137.1645,139.6127,145.4912
0.2772,140.5923,140.7243,143.1658,149.0348
0.2774,143.5979,143.7293,146.1641,152.0235
0.2776,146.0368,146.1676,148.5957,154.4456
0.2778,147.8994,148.0295,150.451,156.2914
0.278,149.1783,149.3077,151.7226,157.5535
0.2782,149.8684,149.9972,152.4054,158.2269
0.2784,149.9671,150.0952,152.4969,158.3089
0.2786,149.4739,149.6014,151.9965,157.799
0.2788,148.3908,148.5177,150.9062,156.6993
0.279,146.7221,146.8484,149.2303,155.014
0.2792,144.4744,144.6,146.9754,152.7497
0.2794,141.6565,141.7814,144.1504,149.9152
0.2796,138.2795,138.4038,140.7663,146.5217
0.2798,134.3568,134.4805,136.8364,142.5826
0.28,129.9038,130.0269,132.3764,138.1132
0.2802,124.9382,125.0607,127.4037,133.1311
0.2804,119.4795,119.6014,121.938,127.6561
0.2806,113.5493,113.6705,116.0008,121.7095
0.2808,107.1709,107.2916,109.6154,115.3148
0.281,100.3696,100.4897,102.8071,108.4973
0.2812,93.1722,93.2916,95.6028,101.2836
0.2814,85.607,85.7259,88.0307,93.7023
0.2816,77.7041,77.8223,80.1208,85.7831
0.2818,69.4944,69.6121,71.9042,77.5573
0.282,61.0105,61.1276,63.4135,69.0573
0.2822,52.2858,52.4023,54.6819,60.3165
0.2824,43.3548,43.4707,45.744,51.3694
0.2826,34.2526,34.368,36.6351,42.2513
0.2828,25.0153,25.1301,27.391,32.998
0.283,15.6793,15.7935,18.0482,23.646
0.2832,6.2813,6.395,8.6435,14.2322
0.2834,-3.1414,-3.0283,-0.786,4.7936
0.2836,-12.5517,-12.4392,-10.203,-4.6326
0.2838,-21.9125,-21.8005,-19.5705,-14.0092
0.284,-31.1868,-31.0754,-28.8515,-23.2993
0.2842,-40.338,-40.2271,-38.0094,-32.4663
0.2844,-49.33,-49.2197,-47.008,-41.474
0.2846,-58.1273,-58.0176,-55.812,-50.2871
0.2848,-66.6953,-66.5861,-64.3865,-58.8707
0.285,-75.0,-74.8914,-72.6978,-67.191
0.2852,-83.0087,-82.9006,-80.7131,-75.2154
0.2854,-90.6899,-90.5823,-88.4008,-82.9121
0.2856,-98.0131,-97.9061,-95.7306,-90.2508
0.2858,-104.9495,-104.843,-102.6735,-97.2027
0.286,-111.4717,-111.3658,-109.2022,-103.7404
0.2862,-117.554,-117.4486,-115.291,-109.8382
0.2864,-123.1724,-123.0675,-120.9158,-115.472
0.2866,-128.3046,-128.2003,-126.0545,-120.6196
0.2868,-132.9305,-132.8267,-130.6868,-125.2609
0.287,-137.0318,-136.9285,-134.7945,-129.3775
0.2872,-140.5923,-140.4895,-138.3614,-132.9532
0.2874,-143.5979,-143.4956,-141.3734,-135.9741
0.2876,-146.0368,-145.935,-143.8186,-138.4283
0.2878,-147.8994,-147.7981,-145.6875,-140.306
0.288,-149.1783,-149.0775,-146.9727,-141.6001
0.2882,-149.8684,-149.7681,-147.6691,-142.3054
0.2884,-149.9671,-149.8673,-147.7741,-142.4192
0.2886,-149.4739,-149.3746,-147.2872,-141.9411
0.2888,-148.3908,-148.2921,-146.2103,-140.873
0.289,-146.7221,-146.6238,-144.5478,-139.2194
0.2892,-144.4744,-144.3766,-142.3063,-136.9866
0.2894,-141.6565,-141.5591,-139.4946,-134.1836
0.2896,-138.2795,-138.1826,-136.1237,-130.8216
0.2898,-134.3568,-134.2604,-132.2072,-126.9138
0.29,-129.9038,-129.8079,-127.7604,-122.4757
0.2902,-124.9382,-124.8428,-122.8008,-117.5249
0.2904,-119.4795,-119.3846,-117.3482,-112.081
0.2906,-113.5493,-113.4548,-111.4241,-106.1656
0.2908,-107.1709,-107.0769,-105.0518,-99.802
0.291,-100.3696,-100.2761,-98.2565,-93.0154
0.2912,-93.1722,-93.0791,-91.0651,-85.8326
0.2914,-85.607,-85.5145,-83.506,-78.2822
0.2916,-77.7041,-77.6119,-75.609,-70.3938
0.2918,-69.4944,-69.4028,-67.4054,-62.1988
0.292,-61.0105,-60.9193,-58.9274,-53.7294
0.2922,-52.2858,-52.1951,-50.2087,-45.0193
0.2924,-43.3548,-43.2645,-41.2836,-36.1028
0.2926,-34.2526,-34.1628,-32.1873,-27.0151
0.2928,-25.0153,-24.9259,-22.9559,-17.7923
0.293,-15.6793,-15.5903,-13.6257,-8.4707
0.2932,-6.2813,-6.1928,-4.2337,0.9128
0.2934,3.1414,3.2294,5.1832,10.3212
0.2936,12.5517,12.6393,14.5877,19.7172
0.2938,21.9125,21.9996,23.9426,29.0636
0.294,31.1868,31.2735,33.2112,38.3236
0.2942,40.338,40.4243,42.3566,47.4606
0.2944,49.33,49.4159,51.3429,56.4384
0.2946,58.1273,58.2128,60.1345,65.2215
0.2948,66.6953,66.7803,68.6967,73.7753
0.295,75.0,75.0846,76.9957,82.0659
0.2952,83.0087,83.0929,84.9987,90.0605
0.2954,90.6899,90.7736,92.6742,97.7275
0.2956,98.0131,98.0964,99.9917,105.0367
0.2958,104.9495,105.0324,106.9225,111.9591
0.296,111.4717,111.5542,113.4391,118.4673
0.2962,117.554,117.6361,119.5158,124.5356
0.2964,123.1724,123.2541,125.1286,130.14
0.2966,128.3046,128.3859,130.2552,135.2583
0.2968,132.9305,133.0114,134.8756,139.8703
0.297,137.0318,137.1123,138.9713,143.9578
0.2972,140.5923,140.6724,142.5262,147.5044
0.2974,143.5979,143.6776,145.5263,150.4962
0.2976,146.0368,146.1161,147.9598,152.9214
0.2978,147.8994,147.9783,149.8168,154.7702
0.298,149.1783,149.2568,151.0903,156.0353
0.2982,149.8684,149.9465,151.7749,156.7118
0.2984,149.9671,150.0448,151.8682,156.7968
0.2986,149.4739,149.5513,151.3696,156.2899
0.2988,148.3908,148.4678,150.2811,155.1932
0.299,146.7221,146.7987,148.607,153.5109
0.2992,144.4744,144.5506,146.3539,151.2496
0.2994,141.6565,141.7323,143.5306,148.4182
0.2996,138.2795,138.3549,140.1482,145.0277
0.2998,134.3568,134.4318,136.2202,141.0915
0.3,129.9038,129.9785,131.7619,136.6251
0.3002,124.9382,125.0125,126.791,131.646
0.3004,119.4795,119.5534,121.327,126.1739
0.3006,113.5493,113.6228,115.3915,120.2303
0.3008,107.1709,107.2441,109.0079,113.8386
0.301,100.3696,100.4424,102.2013,107.024
0.3012,93.1722,93.2446,94.9987,99.8132
0.3014,85.607,85.6791,87.4284,92.2348
0.3016,77.7041,77.7758,79.5202,84.3186
0.3018,69.4944,69.5658,71.3053,76.0958
0.302,61.0105,61.0815,62.8163,67.5987
0.3022,52.2858,52.3565,54.0864,58.8608
0.3024,43.3548,43.4251,45.1503,49.9166
0.3026,34.2526,34.3226,36.043,40.8014
0.3028,25.0153,25.0849,26.8006,31.551
0.303,15.6793,15.7485,17.4594,22.2019
0.3032,6.2813,6.3503,8.0564,12.7909
0.3034,-3.1414,-3.0728,-1.3713,3.3552
0.3036,-12.5517,-12.4834,-10.7867,-6.0681
0.3038,-21.9125,-21.8446,-20.1525,-15.4418
0.304,-31.1868,-31.1192,-29.4318,-24.729
0.3042,-40.338,-40.2707,-38.5881,-33.8932
0.3044,-49.33,-49.2631,-47.5851,-42.8981
0.3046,-58.1273,-58.0608,-56.3874,-51.7083
0.3048,-66.6953,-66.6291,-64.9603,-60.289
0.305,-75.0,-74.9341,-73.27,-68.6065
0.3052,-83.0087,-82.9432,-81.2837,-76.6281
0.3054,-90.6899,-90.6246,-88.9697,-84.3219
0.3056,-98.0131,-97.9482,-96.2978,-91.6579
0.3058,-104.9495,-104.8849,-103.2391,-98.607
0.306,-111.4717,-111.4075,-109.7662,-105.1419
0.3062,-117.554,-117.4901,-115.8534,-111.2368
0.3064,-123.1724,-123.1088,-121.4766,-116.8678
0.3066,-128.3046,-128.2413,-126.6137,-122.0127
0.3068,-132.9305,-132.8675,-131.2444,-126.6511
0.307,-137.0318,-136.9691,-135.3505,-130.765
0.3072,-140.5923,-140.5299,-138.9158,-134.338
0.3074,-143.5979,-143.5359,-141.9262,-137.3561
0.3076,-146.0368,-145.9751,-144.3699,-139.8075
0.3078,-147.8994,-147.838,-146.2372,-141.6825
0.308,-149.1783,-149.1172,-147.5208,-142.9738
0.3082,-149.8684,-149.8076,-148.2157,-143.6763
0.3084,-149.9671,-149.9066,-148.3191,-143.7874
0.3086,-149.4739,-149.4137,-147.8306,-143.3065
0.3088,-148.3908,-148.3309,-146.7522,-142.2358
0.309,-146.7221,-146.6625,-145.0882,-140.5794
0.3092,-144.4744,-144.4151,-142.8451,-138.3439
0.3094,-141.6565,-141.5974,-140.0318,-135.5382
0.3096,-138.2795,-138.2207,-136.6595,-132.1735
0.3098,-134.3568,-134.2983,-132.7414,-128.2629
0.31,-129.9038,-129.8457,-128.2931,-123.8222
0.3102,-124.9382,-124.8803,-123.332,-118.8687
0.3104,-119.4795,-119.4219,-117.8779,-113.4221
0.3106,-113.5493,-113.492,-111.9523,-107.504
0.3108,-107.1709,-107.1139,-105.5785,-101.1377
0.311,-100.3696,-100.3129,-98.7817,-94.3485
0.3112,-93.1722,-93.1157,-91.5888,-87.1631
0.3114,-85.607,-85.5509,-84.0282,-79.6099
0.3116,-77.7041,-77.6482,-76.1297,-71.7189
0.3118,-69.4944,-69.4388,-67.9245,-63.5213
0.312,-61.0105,-60.9552,-59.4451,-55.0493
0.3122,-52.2858,-52.2308,-50.7249,-46.3365
0.3124,-43.3548,-43.3,-41.7983,-37.4173
0.3126,-34.2526,-34.1981,-32.7006,-28.3271
0.3128,-25.0153,-24.9611,-23.4677,-19.1016
0.313,-15.6793,-15.6253,-14.1361,-9.7774
0.3132,-6.2813,-6.2277,-4.7426,-0.3912
0.3134,3.1414,3.1948,4.6758,9.0197
0.3136,12.5517,12.6048,14.0817,18.4183
0.3138,21.9125,21.9653,23.4381,27.7673
0.314,31.1868,31.2394,32.708,37.0299
0.3142,40.338,40.3903,41.8549,46.1695
0.3144,49.33,49.3821,50.8426,55.1498
0.3146,58.1273,58.1792,59.6356,63.9356
0.3148,66.6953,66.7469,68.1993,72.4919
0.315,75.0,75.0513,76.4997,80.785
0.3152,83.0087,83.0598,84.5042,88.7822
0.3154,90.6899,90.7407,92.181,96.4518
0.3156,98.0131,98.0636,99.5,103.7635
0.3158,104.9495,104.9998,106.4322,110.6884
0.316,111.4717,111.5218,112.9502,117.1992
0.3162,117.554,117.6038,119.0282,123.2701
0.3164,123.1724,123.2219,124.6424,128.877
0.3166,128.3046,128.3539,129.7705,133.9979
0.3168,132.9305,132.9796,134.3922,138.6124
0.317,137.0318,137.0806,138.4893,142.7023
0.3172,140.5923,140.6409,142.0456,146.2515
0.3174,143.5979,143.6463,145.0471,149.2458
0.3176,146.0368,146.0849,147.4819,151.6734
0.3178,147.8994,147.9473,149.3403,153.5247
0.318,149.1783,149.2259,150.6151,154.7923
0.3182,149.8684,149.9158,151.3011,155.4713
0.3184,149.9671,150.0142,151.3957,155.5588
0.3186,149.4739,149.5208,150.8985,155.0544
