time(s),10ms,40ms,70ms,100ms
0.214,-148.5402,-147.828,-141.4869,-130.892
0.2142,-149.5579,-148.8492,-142.5248,-131.9449
0.2144,-149.9854,-149.2802,-142.9723,-132.4076
0.2146,-149.8209,-149.1193,-142.8278,-132.2783
0.2148,-149.0652,-148.3671,-142.0921,-131.5576
0.215,-147.7212,-147.0265,-140.7679,-130.2485
0.2152,-145.7942,-145.103,-138.8608,-128.3564
0.2154,-143.2918,-142.604,-136.3781,-125.8889
0.2156,-140.2239,-139.5396,-133.33,-122.8557
0.2158,-136.6025,-135.9217,-129.7283,-119.2691
0.216,-132.4421,-131.7647,-125.5875,-115.1434
0.2162,-127.759,-127.0849,-120.924,-110.4948
0.2164,-122.5717,-121.901,-115.7562,-105.342
0.2166,-116.9007,-116.2333,-110.1046,-99.7054
0.2168,-110.7683,-110.1042,-103.9916,-93.6074
0.217,-104.1988,-103.538,-97.4414,-87.0721
0.2172,-97.218,-96.5605,-90.4799,-80.1256
0.2174,-89.8535,-89.1994,-83.1347,-72.7953
0.2176,-82.1345,-81.4836,-75.4348,-65.1103
0.2178,-74.0913,-73.4436,-67.4107,-57.1011
0.218,-65.7557,-65.1112,-59.0941,-48.7994
0.2182,-57.1606,-56.5193,-50.518,-40.2382
0.2184,-48.3399,-47.7018,-41.7163,-31.4513
0.2186,-39.3284,-38.6935,-32.7237,-22.4736
0.2188,-30.1617,-29.53,-23.5759,-13.3406
0.219,-20.876,-20.2474,-14.3089,-4.0885
0.2192,-11.5079,-10.8825,-4.9595,5.2461
0.2194,-2.0943,-1.472,4.4353,14.6262
0.2196,7.3275,7.9466,13.8385,24.0146
0.2198,16.7203,17.3364,23.2128,33.3741
0.22,26.0472,26.6602,32.5211,42.6677
0.2202,35.2713,35.8813,41.7267,51.8586
0.2204,44.3562,44.9631,50.7932,60.9103
0.2206,53.266,53.8699,59.6847,69.7871
0.2208,61.9657,62.5665,68.366,78.4537
0.221,70.4207,71.0186,76.8028,86.8758
0.2212,78.5979,79.1928,84.9617,95.0201
0.2214,86.4648,87.0568,92.8106,102.8543
0.2216,93.9906,94.5796,100.3182,110.3472
0.2218,101.1454,101.7314,107.4549,117.4693
0.222,107.901,108.4841,114.1925,124.1923
0.2222,114.2307,114.811,120.5043,130.4896
0.2224,120.1097,120.687,126.3654,136.336
0.2226,125.5146,126.0891,131.7525,141.7086
0.2228,130.4242,130.9958,136.6443,146.5858
0.223,134.8191,135.3878,141.0214,150.9484
0.2232,138.6819,139.2478,144.8665,154.7789
0.2234,141.9974,142.5605,148.1644,158.0623
0.2236,144.7525,145.3127,150.9018,160.7853
0.2238,146.9363,147.4937,153.0681,162.937
0.224,148.5402,149.0949,154.6545,164.509
0.2242,149.5579,150.1098,155.6548,165.4948
0.2244,149.9854,150.5345,156.0649,165.8904
0.2246,149.8209,150.3673,155.8831,165.6942
0.2248,149.0652,149.6089,155.11,164.9067
0.225,147.7212,148.2621,153.7488,163.531
0.2252,145.7942,146.3324,151.8046,161.5724
0.2254,143.2918,143.8274,149.285,159.0385
0.2256,140.2239,140.7568,146.2,155.9392
0.2258,136.6025,137.1328,142.5617,152.2865
0.226,132.4421,132.9698,138.3842,148.0947
0.2262,127.759,128.284,133.6842,143.3803
0.2264,122.5717,123.0941,128.48,138.1618
0.2266,116.9007,117.4205,122.7921,132.4596
0.2268,110.7683,111.2855,116.6429,126.2962
0.227,104.1988,104.7134,110.0566,119.6956
0.2272,97.218,97.73,103.0591,112.6838
0.2274,89.8535,90.363,95.678,105.2885
0.2276,82.1345,82.6414,87.9423,97.5386
0.2278,74.0913,74.5957,79.8825,89.4646
0.228,65.7557,66.2576,71.5304,81.0983
0.2282,57.1606,57.6599,62.9188,72.4725
0.2284,48.3399,48.8368,54.0817,63.6212
0.2286,39.3284,39.8228,45.0538,54.5792
0.2288,30.1617,30.6536,35.8708,45.3821
0.229,20.876,21.3655,26.5688,36.0659
0.2292,11.5079,11.9949,17.1844,26.6675
0.2294,2.0943,2.579,7.7547,17.2237
0.2296,-7.3275,-6.8453,-1.6832,7.7716
0.2298,-16.7203,-16.2405,-11.0922,-1.6514
0.23,-26.0472,-25.5698,-20.4351,-11.0084
0.2302,-35.2713,-34.7963,-29.6753,-20.2625
0.2304,-44.3562,-43.8835,-38.7761,-29.3774
0.2306,-53.266,-52.7957,-47.7019,-38.3172
0.2308,-61.9657,-61.4977,-56.4174,-47.0467
0.231,-70.4207,-69.9551,-64.8883,-55.5315
0.2312,-78.5979,-78.1346,-73.0812,-63.7384
0.2314,-86.4648,-86.0039,-80.9639,-71.6351
0.2316,-93.9906,-93.5319,-88.5053,-79.1905
0.2318,-101.1454,-100.6889,-95.6758,-86.3748
0.232,-107.901,-107.4468,-102.447,-93.1599
0.2322,-114.2307,-113.7789,-108.7923,-99.5192
0.2324,-120.1097,-119.6601,-114.6868,-105.4275
0.2326,-125.5146,-125.0673,-120.1072,-110.8618
0.2328,-130.4242,-129.9791,-125.0322,-115.8007
0.233,-134.8191,-134.3762,-129.4425,-120.2247
0.2332,-138.6819,-138.2412,-133.3206,-124.1167
0.2334,-141.9974,-141.5589,-136.6514,-127.4613
0.2336,-144.7525,-144.3161,-139.4217,-130.2454
0.2338,-146.9363,-146.5021,-141.6207,-132.4582
0.234,-148.5402,-148.1082,-143.2398,-134.0911
0.2342,-149.5579,-149.1281,-144.2727,-135.1376
0.2344,-149.9854,-149.5577,-144.7152,-135.5939
0.2346,-149.8209,-149.3954,-144.5658,-135.4582
0.2348,-149.0652,-148.6418,-143.825,-134.7312
0.235,-147.7212,-147.2998,-142.496,-133.4158
0.2352,-145.7942,-145.3749,-140.5839,-131.5174
0.2354,-143.2918,-142.8746,-138.0963,-129.0435
0.2356,-140.2239,-139.8088,-135.0433,-126.0041
0.2358,-136.6025,-136.1896,-131.4367,-122.4112
0.236,-132.4421,-132.0312,-127.2911,-118.2791
0.2362,-127.759,-127.3502,-122.6227,-113.6243
0.2364,-122.5717,-122.1649,-117.45,-108.4652
0.2366,-116.9007,-116.4959,-111.7936,-102.8224
0.2368,-110.7683,-110.3655,-105.6758,-96.7181
0.237,-104.1988,-103.798,-99.1207,-90.1766
0.2372,-97.218,-96.8192,-92.1545,-83.2239
0.2374,-89.8535,-89.4568,-84.8045,-75.8874
0.2376,-82.1345,-81.7397,-77.0998,-68.1963
0.2378,-74.0913,-73.6984,-69.071,-60.1809
0.238,-65.7557,-65.3648,-60.7497,-51.8731
0.2382,-57.1606,-56.7716,-52.1688,-43.3057
0.2384,-48.3399,-47.9529,-43.3624,-34.5127
0.2386,-39.3284,-38.9433,-34.3651,-25.5288
0.2388,-30.1617,-29.7786,-25.2126,-16.3897
0.239,-20.876,-20.4947,-15.941,-7.1315
0.2392,-11.5079,-11.1285,-6.5869,2.2091
0.2394,-2.0943,-1.7169,2.8125,11.5953
0.2396,7.3275,7.703,12.2203,20.9897
0.2398,16.7203,17.094,21.5992,30.3553
0.24,26.0472,26.419,30.9122,39.6549
0.2402,35.2713,35.6413,40.1224,48.8518
0.2404,44.3562,44.7243,49.1935,57.9096
0.2406,53.266,53.6323,58.0895,66.7923
0.2408,61.9657,62.3301,66.7754,75.4649
0.241,70.4207,70.7834,75.2167,83.893
0.2412,78.5979,78.9587,83.3802,92.0433
0.2414,86.4648,86.8239,91.2335,99.8834
0.2416,93.9906,94.3478,98.7456,107.3823
0.2418,101.1454,101.5008,105.8868,114.5103
0.242,107.901,108.2546,112.6289,121.2392
0.2422,114.2307,114.5827,118.9452,127.5423
0.2424,120.1097,120.4599,124.8107,133.3947
0.2426,125.5146,125.8631,130.2022,138.7731
0.2428,130.4242,130.7709,135.0985,143.6562
0.243,134.8191,135.1641,139.48,148.0246
0.2432,138.6819,139.0251,143.3295,151.861
0.2434,141.9974,142.3389,146.6317,155.1502
0.2436,144.7525,145.0923,149.3736,157.879
0.2438,146.9363,147.2744,151.5442,160.0366
0.244,148.5402,148.8766,153.135,161.6143
0.2442,149.5579,149.8927,154.1396,162.6059
0.2444,149.9854,150.3185,154.554,163.0073
0.2446,149.8209,150.1523,154.3765,162.8168
0.2448,149.0652,149.395,153.6078,162.0351
0.245,147.7212,148.0493,152.2508,160.6652
0.2452,145.7942,146.1206,150.3108,158.7123
0.2454,143.2918,143.6166,147.7956,156.1841
0.2456,140.2239,140.5471,144.7148,153.0905
0.2458,136.6025,136.9242,141.0807,149.4434
0.246,132.4421,132.7622,136.9075,145.2574
0.2462,127.759,128.0775,132.2117,140.5487
0.2464,122.5717,122.8886,127.0117,135.3358
0.2466,116.9007,117.216,121.3279,129.6393
0.2468,110.7683,111.082,115.1829,123.4814
0.247,104.1988,104.5109,108.6008,116.8865
0.2472,97.218,97.5285,101.6074,109.8804
0.2474,89.8535,90.1626,94.2305,102.4906
0.2476,82.1345,82.442,86.4989,94.7463
0.2478,74.0913,74.3972,78.4433,86.6779
0.248,65.7557,66.0601,70.0953,78.3172
0.2482,57.1606,57.4635,61.4878,69.6969
0.2484,48.3399,48.6412,52.6547,60.8512
0.2486,39.3284,39.6283,43.6309,51.8147
0.2488,30.1617,30.4601,34.452,42.6231
0.249,20.876,21.1729,25.154,33.3125
0.2492,11.5079,11.8033,15.7737,23.9195
0.2494,2.0943,2.3883,6.348,14.4812
0.2496,-7.3275,-7.035,-3.0859,5.0346
0.2498,-16.7203,-16.4293,-12.4909,-4.3829
0.25,-26.0472,-25.7577,-21.8299,-13.7345
0.2502,-35.2713,-34.9832,-31.066,-22.9832
0.2504,-44.3562,-44.0695,-40.1629,-32.0926
0.2506,-53.266,-52.9808,-49.0847,-41.0269
0.2508,-61.9657,-61.6818,-57.7962,-49.751
0.251,-70.4207,-70.1383,-66.2632,-58.2305
0.2512,-78.5979,-78.3169,-74.4522,-66.432
0.2514,-86.4648,-86.1852,-82.331,-74.3233
0.2516,-93.9906,-93.7124,-89.8685,-81.8733
0.2518,-101.1454,-100.8685,-97.0351,-89.0523
0.252,-107.901,-107.6255,-103.8024,-95.832
0.2522,-114.2307,-113.9567,-110.1439,-102.1859
0.2524,-120.1097,-119.837,-116.0345,-108.0889
0.2526,-125.5146,-125.2433,-121.4511,-113.5179
0.2528,-130.4242,-130.1542,-126.3723,-118.4515
0.253,-134.8191,-134.5505,-130.7787,-122.8703
0.2532,-138.6819,-138.4146,-134.653,-126.7569
0.2534,-141.9974,-141.7314,-137.98,-130.0962
0.2536,-144.7525,-144.4878,-140.7465,-132.8751
0.2538,-146.9363,-146.673,-142.9418,-135.0826
0.254,-148.5402,-148.2782,-144.5571,-136.7103
0.2542,-149.5579,-149.2972,-145.5862,-137.7516
0.2544,-149.9854,-149.726,-146.025,-138.2026
0.2546,-149.8209,-149.5628,-145.8718,-138.0617
0.2548,-149.0652,-148.8084,-145.1273,-137.3295
0.255,-147.7212,-147.4656,-143.7945,-136.0089
0.2552,-145.7942,-145.5399,-141.8787,-134.1053
0.2554,-143.2918,-143.0388,-139.3875,-131.6263
0.2556,-140.2239,-139.9721,-136.3307,-128.5817
0.2558,-136.6025,-136.3521,-132.7206,-124.9836
0.256,-132.4421,-132.1929,-128.5712,-120.8464
0.2562,-127.759,-127.511,-123.8992,-116.1865
0.2564,-122.5717,-122.325,-118.7229,-111.0223
0.2566,-116.9007,-116.6552,-113.0628,-105.3743
0.2568,-110.7683,-110.524,-106.9414,-99.265
0.257,-104.1988,-103.9557,-100.3827,-92.7184
0.2572,-97.218,-96.9761,-93.4129,-85.7606
0.2574,-89.8535,-89.6129,-86.0593,-78.419
0.2576,-82.1345,-81.895,-78.351,-70.7228
0.2578,-74.0913,-73.853,-70.3186,-62.7024
0.258,-65.7557,-65.5186,-61.9938,-54.3896
0.2582,-57.1606,-56.9247,-53.4094,-45.8172
0.2584,-48.3399,-48.1051,-44.5994,-37.0191
0.2586,-39.3284,-39.0948,-35.5986,-28.0303
0.2588,-30.1617,-29.9293,-26.4425,-18.8862
0.259,-20.876,-20.6447,-17.1674,-9.623
0.2592,-11.5079,-11.2778,-7.8099,-0.2773
0.2594,-2.0943,-1.8654,1.5931,9.1138
0.2596,7.3275,7.5552,11.0043,18.5132
0.2598,16.7203,16.947,20.3867,27.8837
0.26,26.0472,26.2727,29.7032,37.1883
0.2602,35.2713,35.4957,38.9168,46.3901
0.2604,44.3562,44.5795,47.9913,55.4528
0.2606,53.266,53.4882,56.8908,64.3404
0.2608,61.9657,62.1867,65.58,73.0179
0.261,70.4207,70.6407,74.0248,81.4509
0.2612,78.5979,78.8167,82.1917,89.606
0.2614,86.4648,86.6826,90.0484,97.451
0.2616,93.9906,94.2072,97.5639,104.9548
0.2618,101.1454,101.361,104.7085,112.0877
0.262,107.901,108.1155,111.4539,118.8214
0.2622,114.2307,114.4442,117.7736,125.1294
0.2624,120.1097,120.3221,123.6424,130.9865
0.2626,125.5146,125.726,129.0373,136.3698
0.2628,130.4242,130.6345,133.9368,141.2577
0.263,134.8191,135.0283,138.3217,145.6309
0.2632,138.6819,138.8901,142.1745,149.4721
0.2634,141.9974,142.2045,145.48,152.766
0.2636,144.7525,144.9586,148.2251,155.4996
0.2638,146.9363,147.1414,150.399,157.6619
0.264,148.5402,148.7443,151.9931,159.2444
0.2642,149.5579,149.761,153.0009,160.2407
0.2644,149.9854,150.1874,153.4186,160.6468
0.2646,149.8209,150.0219,153.2443,160.4611
0.2648,149.0652,149.2652,152.4788,159.6841
0.265,147.7212,147.9202,151.1251,158.3188
0.2652,145.7942,145.9922,149.1883,156.3707
0.2654,143.2918,143.4888,146.6763,153.8471
0.2656,140.2239,140.4199,143.5987,150.7581
0.2658,136.6025,136.7976,139.9678,147.1158
0.266,132.4421,132.6362,135.7978,142.9344
0.2662,127.759,127.9522,131.1051,138.2303
0.2664,122.5717,122.7639,125.9082,133.0221
0.2666,116.9007,117.0919,120.2277,127.3302
0.2668,110.7683,110.9586,114.0858,121.1769
0.267,104.1988,104.3881,107.5068,114.5866
0.2672,97.218,97.4064,100.5166,107.5851
0.2674,89.8535,90.041,93.1427,100.1999
0.2676,82.1345,82.321,85.4143,92.4602
0.2678,74.0913,74.2768,77.3617,84.3963
0.268,65.7557,65.9403,69.0168,76.0401
0.2682,57.1606,57.3443,60.4124,67.4245
0.2684,48.3399,48.5227,51.5824,58.5833
0.2686,39.3284,39.5103,42.5616,49.5513
0.2688,30.1617,30.3427,33.3857,40.3642
0.269,20.876,21.056,24.0908,31.0581
0.2692,11.5079,11.687,14.7135,21.6697
0.2694,2.0943,2.2726,5.2909,12.2358
0.2696,-7.3275,-7.1501,-4.1401,2.7938
0.2698,-16.7203,-16.5438,-13.542,-6.6193
0.27,-26.0472,-25.8716,-22.878,-15.9664
0.2702,-35.2713,-35.0966,-32.1111,-25.2106
0.2704,-44.3562,-44.1823,-41.205,-34.3156
0.2706,-53.266,-53.093,-50.1239,-43.2455
0.2708,-61.9657,-61.7935,-58.8324,-51.9652
0.271,-70.4207,-70.2494,-67.2964,-60.4402
0.2712,-78.5979,-78.4274,-75.4825,-68.6373
0.2714,-86.4648,-86.2953,-83.3584,-76.5242
0.2716,-93.9906,-93.8218,-90.8929,-84.0698
0.2718,-101.1454,-100.9775,-98.0566,-91.2444
0.272,-107.901,-107.7339,-104.821,-98.0198
0.2722,-114.2307,-114.0645,-111.1596,-104.3693
0.2724,-120.1097,-119.9443,-117.0473,-110.2679
0.2726,-125.5146,-125.3501,-122.461,-115.6925
0.2728,-130.4242,-130.2605,-127.3793,-120.6218
0.273,-134.8191,-134.6562,-131.7828,-125.0362
0.2732,-138.6819,-138.5198,-135.6543,-128.9186
0.2734,-141.9974,-141.8361,-138.9784,-132.2535
0.2736,-144.7525,-144.592,-141.7421,-135.0281
0.2738,-146.9363,-146.7766,-143.9345,-137.2313
0.274,-148.5402,-148.3813,-145.547,-138.8547
0.2742,-149.5579,-149.3998,-146.5732,-139.8917
0.2744,-149.9854,-149.828,-147.0092,-140.3385
0.2746,-149.8209,-149.6644,-146.8532,-140.1933
0.2748,-149.0652,-148.9094,-146.106,-139.4568
0.275,-147.7212,-147.5662,-144.7704,-138.132
0.2752,-145.7942,-145.6399,-142.8518,-136.2241
0.2754,-143.2918,-143.1383,-140.3578,-133.7409
0.2756,-140.2239,-140.0712,-137.2983,-130.692
0.2758,-136.6025,-136.4506,-133.6853,-127.0898
0.276,-132.4421,-132.291,-129.5332,-122.9484
0.2762,-127.759,-127.6086,-124.8584,-118.2842
0.2764,-122.5717,-122.4221,-119.6794,-113.1159
0.2766,-116.9007,-116.7518,-114.0166,-107.4637
0.2768,-110.7683,-110.6201,-107.8924,-101.3502
0.277,-104.1988,-104.0513,-101.3311,-94.7995
0.2772,-97.218,-97.0713,-94.3585,-87.8375
0.2774,-89.8535,-89.7076,-87.0022,-80.4918
0.2776,-82.1345,-81.9892,-79.2913,-72.7914
0.2778,-74.0913,-73.9468,-71.2562,-64.7669
0.278,-65.7557,-65.6119,-62.9287,-56.4499
0.2782,-57.1606,-57.0175,-54.3416,-47.8734
0.2784,-48.3399,-48.1975,-45.529,-39.0712
0.2786,-39.3284,-39.1867,-36.5255,-30.0783
0.2788,-30.1617,-30.0207,-27.3668,-20.9301
0.279,-20.876,-20.7357,-18.0891,-11.6628
0.2792,-11.5079,-11.3683,-8.7289,-2.3131
0.2794,-2.0943,-1.9555,0.6767,7.0821
0.2796,7.3275,7.4656,10.0906,16.4855
0.2798,16.7203,16.8578,19.4755,25.8601
0.28,26.0472,26.184,28.7946,35.1687
0.2802,35.2713,35.4074,38.0108,44.3746
0.2804,44.3562,44.4916,47.0879,53.4413
0.2806,53.266,53.4008,55.9899,62.333
0.2808,61.9657,62.0997,64.6818,71.0145
0.281,70.4207,70.5541,73.1291,79.4515
0.2812,78.5979,78.7306,81.2985,87.6106
0.2814,86.4648,86.5969,89.1578,95.4595
0.2816,93.9906,94.122,96.6758,102.9673
0.2818,101.1454,101.2761,103.823,110.1041
0.282,107.901,108.0311,110.5709,116.8419
0.2822,114.2307,114.3602,116.8931,123.1538
0.2824,120.1097,120.2385,122.7645,129.0149
0.2826,125.5146,125.6428,128.1618,134.4021
0.2828,130.4242,130.5518,133.0639,139.2939
0.283,134.8191,134.946,137.4512,143.671
0.2832,138.6819,138.8082,141.3065,147.5161
0.2834,141.9974,142.123,144.6145,150.814
0.2836,144.7525,144.8775,147.3621,153.5514
0.2838,146.9363,147.0607,149.5385,155.7177
0.284,148.5402,148.664,151.135,157.3041
0.2842,149.5579,149.6811,152.1453,158.3043
0.2844,149.9854,150.1079,152.5653,158.7142
0.2846,149.8209,149.9428,152.3935,158.5323
0.2848,149.0652,149.1865,151.6305,157.7592
0.285,147.7212,147.8419,150.2791,156.3978
0.2852,145.7942,145.9143,148.3448,154.4535
0.2854,143.2918,143.4113,145.8351,151.9338
0.2856,140.2239,140.3428,142.76,148.8486
0.2858,136.6025,136.7209,139.1314,145.2101
0.286,132.4421,132.5599,134.9638,141.0325
0.2862,127.759,127.8762,130.2735,136.3322
0.2864,122.5717,122.6883,125.079,131.1278
0.2866,116.9007,117.0167,119.4008,125.4396
0.2868,110.7683,110.8837,113.2613,119.2902
0.287,104.1988,104.3136,106.6847,112.7036
0.2872,97.218,97.3322,99.6968,105.7058
0.2874,89.8535,89.9672,92.3253,98.3244
0.2876,82.1345,82.2476,84.5992,90.5884
0.2878,74.0913,74.2038,76.5489,82.5284
0.288,65.7557,65.8677,68.2063,74.1759
0.2882,57.1606,57.272,59.6042,65.5639
0.2884,48.3399,48.4507,50.7765,56.7265
0.2886,39.3284,39.4387,41.7581,47.6982
0.2888,30.1617,30.2715,32.5845,38.5148
0.289,20.876,20.9852,23.2918,29.2124
0.2892,11.5079,11.6165,13.9168,19.8276
0.2894,2.0943,2.2025,4.4964,10.3975
0.2896,-7.3275,-7.2199,-4.9322,0.9591
0.2898,-16.7203,-16.6133,-14.3319,-8.4503
0.29,-26.0472,-25.9407,-23.6656,-17.7937
0.2902,-35.2713,-35.1653,-32.8965,-27.0343
0.2904,-44.3562,-44.2507,-41.9882,-36.1357
0.2906,-53.266,-53.1611,-50.9048,-45.0619
0.2908,-61.9657,-61.8612,-59.6111,-53.7779
0.291,-70.4207,-70.3168,-68.0729,-62.2494
0.2912,-78.5979,-78.4945,-76.2568,-70.4429
0.2914,-86.4648,-86.362,-84.1304,-78.3261
0.2916,-93.9906,-93.8882,-91.6628,-85.8681
0.2918,-101.1454,-101.0435,-98.8242,-93.0391
0.292,-107.901,-107.7996,-105.5864,-99.8109
0.2922,-114.2307,-114.1299,-111.9228,-106.1569
0.2924,-120.1097,-120.0094,-117.8084,-112.0519
0.2926,-125.5146,-125.4148,-123.2199,-117.473
0.2928,-130.4242,-130.3249,-128.136,-122.3986
0.293,-134.8191,-134.7203,-132.5374,-126.8096
0.2932,-138.6819,-138.5836,-136.4067,-130.6884
0.2934,-141.9974,-141.8995,-139.7287,-134.0198
0.2936,-144.7525,-144.6551,-142.4902,-136.7908
0.2938,-146.9363,-146.8394,-144.6805,-138.9906
0.294,-148.5402,-148.4438,-146.2909,-140.6104
0.2942,-149.5579,-149.462,-147.315,-141.6439
0.2944,-149.9854,-149.8899,-147.7489,-142.0872
0.2946,-149.8209,-149.726,-147.5908,-141.9385
0.2948,-149.0652,-148.9707,-146.8414,-141.1985
0.295,-147.7212,-147.6272,-145.5037,-139.8702
0.2952,-145.7942,-145.7006,-143.583,-137.9589
0.2954,-143.2918,-143.1987,-141.087,-135.4721
0.2956,-140.2239,-140.1312,-138.0253,-132.4199
0.2958,-136.6025,-136.5104,-134.4103,-128.8142
0.296,-132.4421,-132.3505,-130.2562,-124.6693
0.2962,-127.759,-127.6678,-125.5793,-120.0017
0.2964,-122.5717,-122.481,-120.3982,-114.8299
0.2966,-116.9007,-116.8104,-114.7334,-109.1744
0.2968,-110.7683,-110.6784,-108.6072,-103.0574
0.297,-104.1988,-104.1093,-102.0438,-96.5033
0.2972,-97.218,-97.129,-95.0692,-89.5379
0.2974,-89.8535,-89.765,-87.7108,-82.1888
0.2976,-82.1345,-82.0464,-79.9979,-74.485
0.2978,-74.0913,-74.0036,-71.9608,-66.4571
0.298,-65.7557,-65.6685,-63.6313,-58.1367
0.2982,-57.1606,-57.0738,-55.0422,-49.5569
0.2984,-48.3399,-48.2535,-46.2276,-40.7513
0.2986,-39.3284,-39.2425,-37.2221,-31.755
0.2988,-30.1617,-30.0762,-28.0614,-22.6035
0.299,-20.876,-20.7909,-18.7817,-13.3328
0.2992,-11.5079,-11.4232,-9.4196,-3.9798
0.2994,-2.0943,-2.0101,-0.012,5.4187
0.2996,7.3275,7.4113,9.4039,14.8255
0.2998,16.7203,16.8037,18.7908,24.2034
0.3,26.0472,26.1302,28.1118,33.5153
